"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00003927","2011-01-28","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  239",",,X","   22",",,X",,,,,"  -22",",,W","10169",",,W"," 9949",",,W","   61",",,W","   29",",,W"," 1455",",,X",,," 1626",",,W",,,"   38",",,W","   18",",,W","   65",",,W",,,,,,,"  210",",,X","  210",",,X",,,,,,,"   67",",,X","   80",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-01-29","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  239",",,X","   39",",,X",,,,,"   50",",,W","10132",",,W"," 9915",",,W","  100",",,W","   52",",,W"," 1609",",,X",,," 1248",",,W",,,"   53",",,W","   34",",,W","   78",",,W",,,,,,,"  170",",,X","  190",",,X",,,,,,,"   98",",,X","  125",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-01-30","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  206",",,X","   50",",,X",,,,,"   94",",,W","10142",",,W"," 9932",",,W","  111",",,W","   51",",,W"," 1239",",,X",,," 1238",",,W",,,"   78",",,W","   48",",,W","   97",",,W",,,,,,,"  330",",,X","  320",",,X",,,,,,,"   98",",,X","  112",",,X",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00003927","2011-01-31","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","   23",",,X","    0","T,,X","    0",",,X","  117",",,X","   33",",,X",,,,,"   39",",,W","10135",",,W"," 9915",",,W","   67",",,W","   42",",,W"," 2334",",,X",,," 2332",",,W",,,"   73",",,W","   64",",,W","   90",",,W",,,,,,,"   10",",,X","  360",",,X",,,,,,,"  134",",,X","  161",",,X",,,"    1",",,W",,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00003927","2011-02-01","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","  104",",,X","   23",",,X","   25",",,X","   33",",,X"," -100",",,X",,,,," -100",",,W","10203",",,W"," 9997",",,W","  -72",",,W","  118",",,W"," 0450",",,X",,," 0448",",,W",,,"   74",",,W","   64",",,W","   92",",,W",,,,,,,"  320",",,X","  320",",,X",,,,,,,"  179",",,X","  228",",,X",,,"    1",",,W",,,"    1",",,X","    1",",,X",,,,,,,"    1",",,W","    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00003927","2011-02-02","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","   25",",,X","  -67",",,X"," -106",",,X",,,,," -133",",,W","10339",",,W","10125",",,W","  -94",",,W","   81",",,W"," 0337",",,X",,," 0354",",,W",,,"   65",",,W","   59",",,W","   93",",,W",,,,,,,"  340",",,X","  340",",,X",,,,,,,"  116",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-02-03","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    3",",,Z","    5",",,X","   25",",,X","  -50",",,X","  -83",",,X",,,,," -128",",,W","10328",",,W","10098",",,W","  -83",",,W","   55",",,W"," 0524",",,X",,," 0013",",,W",,,"   64",",,W","   60",",,W","   68",",,W",,,,,,,"   10",",,X","  360",",,X",,,,,,,"   94",",,X","  112",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00003927","2011-02-04","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","   38",",,X","   66",",,X","   76",",,X","  -17",",,X","  -72",",,X",,,,,"  -83",",,W","10234",",,W"," 9997",",,W","  -61",",,W","   38",",,W"," 1441",",,X",,," 1458",",,W",,,"   81",",,W","   62",",,W","   89",",,W",,,,,,,"  310",",,X","  300",",,X",,,,,,,"   67",",,X","   76",",,X",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,"    1",",,X",,
"USW00003927","2011-02-05","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","   51",",,X","  122",",,X","  -83",",,X",,,,,"  -33",",,W","10115",",,W"," 9881",",,W","   -6",",,W","   28",",,W"," 1448",",,X",,," 1447",",,W",,,"   69",",,W","   47",",,W","   92",",,W",,,,,,,"  230",",,X","  220",",,X",,,,,,,"   54",",,X","   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-02-06","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    8",",,X","    0",",,X","    0","T,,X","  122",",,X","   17",",,X",,,,,"    0",",,W",,,,,"   33",",,W","   41",",,W"," 1808",",,X",,," 1748",",,W",,,"   70",",,W","   40",",,W","   89",",,W",,,,,,,"  340",",,X","  330",",,X",,,,,,,"  103",",,X","  116",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00003927","2011-02-07","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","   94",",,X","    0",",,X",,,,,"  -28",",,W","10227",",,W","10014",",,W","   17",",,W","   55",",,W"," 1200",",,X",,," 1144",",,W",,,"   61",",,W","   36",",,W","   86",",,W",,,,,,,"  330",",,X","  320",",,X",,,,,,,"  107",",,X","  134",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-02-08","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,Z","    0",",,X","    0",",,X","  133",",,X","  -17",",,X",,,,,"  -33",",,W","10190",",,W"," 9970",",,W","   28",",,W","   60",",,W"," 1454",",,X",,," 1302",",,W",,,"   51",",,W","   30",",,W","   82",",,W",,,,,,,"  130",",,X","  140",",,X",,,,,,,"  107",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-02-09","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","   43",",,X","    8",",,X","    0","T,,X","   83",",,X","  -89",",,X",,,,,"  -89",",,W","10261",",,W","10047",",,W","  -56",",,W","   89",",,W"," 0608",",,X",,," 0641",",,W",,,"   73",",,W","   62",",,W","   92",",,W",,,,,,,"  320",",,X","  320",",,X",,,,,,,"  148",",,X","  174",",,X",,,"    1",",,W",,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00003927","2011-02-10","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0","T,,X","   22",",,X","  -94",",,X",,,,," -117",",,W","10271",",,W","10047",",,W","  -56",",,W","   24",",,W"," 0213",",,X",,," 1442",",,W",,,"   52",",,W","   34",",,W","   79",",,W",,,,,,,"  340",",,X","  110",",,X",,,,,,,"   76",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-02-11","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  128",",,X","  -67",",,X",,,,,"  -83",",,W","10271",",,W","10051",",,W","  -11",",,W","   23",",,W"," 1525",",,X",,," 1238",",,W",,,"   49",",,W","   20",",,W","   78",",,W",,,,,,,"  210",",,X","  170",",,X",,,,,,,"   54",",,X","   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-02-12","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  189",",,X","  -28",",,X",,,,,"  -50",",,W","10281",",,W","10058",",,W","   28",",,W","   32",",,W"," 1442",",,X",,," 1441",",,W",,,"   46",",,W","   17",",,W","   81",",,W",,,,,,,"  190",",,X","  200",",,X",,,,,,,"   80",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-02-13","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  228",",,X","   11",",,X",,,,,"  -22",",,W","10203",",,W"," 9980",",,W","   61",",,W","   60",",,W"," 1544",",,X",,," 1637",",,W",,,"   40",",,W","   18",",,W","   62",",,W",,,,,,,"  180",",,X","  190",",,X",,,,,,,"  112",",,X","  134",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-02-14","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  222",",,X","   56",",,X",,,,,"   78",",,W","10200",",,W"," 9983",",,W","  111",",,W","   38",",,W"," 1750",",,X",,," 1748",",,W",,,"   68",",,W","   38",",,W","   90",",,W",,,,,,,"  160",",,X","  160",",,X",,,,,,,"   80",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-02-15","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  250",",,X","  139",",,X",,,,,"  122",",,W","10163",",,W"," 9949",",,W","  150",",,W","   65",",,W"," 1005",",,X",,," 1043",",,W",,,"   69",",,W","   47",",,W","   90",",,W",,,,,,,"  200",",,X","  210",",,X",,,,,,,"  107",",,X","  130",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-02-16","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  228",",,X","  161",",,X",,,,,"  133",",,W","10142",",,W"," 9925",",,W","  156",",,W","   81",",,W"," 1601",",,X",,," 1703",",,W",,,"   73",",,W","   55",",,W","   86",",,W",,,,,,,"  180",",,X","  170",",,X",,,,,,,"  125",",,X","  161",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-02-17","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  250",",,X","  172",",,X",,,,,"  144",",,W","10115",",,W"," 9909",",,W","  167",",,W","   84",",,W"," 1057",",,X",,," 1038",",,W",,,"   70",",,W","   55",",,W","   84",",,W",,,,,,,"  200",",,X","  200",",,X",,,,,,,"  125",",,X","  156",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-02-18","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  278",",,X","  167",",,X",,,,,"  156",",,W","10166",",,W"," 9959",",,W","  178",",,W","   51",",,W"," 0011",",,X",,," 0010",",,W",,,"   73",",,W","   49",",,W","   93",",,W",,,,,,,"  190",",,X","  200",",,X",,,,,,,"  103",",,X","  125",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-02-19","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  239",",,X","  128",",,X",,,,,"  139",",,W","10173",",,W"," 9956",",,W","  156",",,W","   53",",,W"," 1319",",,X",,," 1242",",,W",,,"   76",",,W","   55",",,W","   93",",,W",,,,,,,"  170",",,X","  180",",,X",,,,,,,"   98",",,X","  125",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-02-20","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  256",",,X","  161",",,X",,,,,"  139",",,W","10088",",,W"," 9865",",,W","  161",",,W","   82",",,W"," 1550",",,X",,," 1427",",,W",,,"   67",",,W","   48",",,W","   90",",,W",,,,,,,"  190",",,X","  200",",,X",,,,,,,"  125",",,X","  156",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-02-21","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  239",",,X","   72",",,X",,,,,"   83",",,W","10102",",,W"," 9898",",,W","  122",",,W","   76",",,W"," 0209",",,X",,," 0205",",,W",,,"   61",",,W","   38",",,W","   87",",,W",,,,,,,"  190",",,X","  190",",,X",,,,,,,"  143",",,X","  174",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-02-22","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0","T,,X","    0",",,X","    0",",,X","  194",",,X","   28",",,X",,,,,"   17",",,W","10166",",,W"," 9956",",,W","   72",",,W","   29",",,W"," 0028",",,X",,," 0021",",,W",,,"   48",",,W","   33",",,W","   78",",,W",,,,,,,"   30",",,X","   20",",,X",,,,,,,"   89",",,X","  112",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00003927","2011-02-23","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0","T,,X","    0",",,X","    0",",,X","  211",",,X","  150",",,X",,,,,"  150",",,W","10129",",,W"," 9909",",,W","  161",",,W","   45",",,W"," 1316",",,X",,," 1315",",,W",,,"   87",",,W","   51",",,W","   97",",,W",,,,,,,"  190",",,X","  200",",,X",,,,,,,"   80",",,X","  103",",,X",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00003927","2011-02-24","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","   36",",,X","    0",",,X","    0",",,X","  278",",,X","   67",",,X",,,,,"   89",",,W","10075",",,W"," 9868",",,W","  139",",,W","   76",",,W"," 1634",",,X",,," 1633",",,W",,,"   65",",,W","   10",",,W","  100",",,W",,,,,,,"  270",",,X","  280",",,X",,,,,,,"  148",",,X","  192",",,X",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00003927","2011-02-25","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  139",",,X","   39",",,X",,,,,"   17",",,W","10173",",,W"," 9956",",,W","   50",",,W","   42",",,W"," 0005",",,X",,," 0005",",,W",,,"   63",",,W","   42",",,W","   90",",,W",,,,,,,"  340",",,X","  340",",,X",,,,,,,"  107",",,X","  116",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-02-26","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  239",",,X","   56",",,X",,,,,"  117",",,W","10105",",,W"," 9885",",,W","  128",",,W","   51",",,W"," 1333",",,X",,," 1304",",,W",,,"   80",",,W","   57",",,W","   93",",,W",,,,,,,"  190",",,X","  180",",,X",,,,,,,"  112",",,X","  139",",,X",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00003927","2011-02-27","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    3",",,X","    0",",,X","    0",",,X","  250",",,X","  189",",,X",,,,,"  167",",,W","10027",",,W"," 9817",",,W","  183",",,W","   81",",,W"," 1512",",,X",,," 1511",",,W",,,"   77",",,W","   38",",,W","   90",",,W",,,,,,,"  180",",,X","  190",",,X",,,,,,,"  148",",,X","  179",",,X",,,"    1",",,W",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00003927","2011-02-28","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  206",",,X","   72",",,X",,,,,"   11",",,W","10183",",,W"," 9986",",,W","   78",",,W","   66",",,W"," 0715",",,X",,," 0731",",,W",,,"   46",",,W","   16",",,W","   90",",,W",,,,,,,"  330",",,X","  330",",,X",,,,,,,"  143",",,X","  174",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-03-01","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  206",",,X","   28",",,X",,,,,"    6",",,W","10237",",,W","10014",",,W","   67",",,W","   17",",,W"," 0950",",,X",,," 0949",",,W",,,"   48",",,W","   22",",,W","   73",",,W",,,,,,,"  160",",,X","  160",",,X",,,,,,,"   54",",,X","   63",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-03-02","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  228",",,X","   78",",,X",,,,,"   17",",,W","10200",",,W"," 9980",",,W","   83",",,W","   31",",,W"," 1731",",,X",,," 1430",",,W",,,"   42",",,W","   23",",,W","   68",",,W",,,,,,,"  140",",,X","  120",",,X",,,,,,,"   58",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-03-03","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  244",",,X","   83",",,X",,,,,"   50",",,W","10139",",,W"," 9919",",,W","  111",",,W","   55",",,W"," 1434",",,X",,," 1335",",,W",,,"   47",",,W","   25",",,W","   68",",,W",,,,,,,"  160",",,X","  150",",,X",,,,,,,"  107",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-03-04","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  222",",,X","  139",",,X",,,,,"  128",",,W","10108",",,W"," 9902",",,W","  150",",,W","   68",",,W"," 0915",",,X",,," 0914",",,W",,,"   72",",,W","   45",",,W","   87",",,W",,,,,,,"  190",",,X","  190",",,X",,,,,,,"  125",",,X","  148",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-03-05","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  144",",,X","   44",",,X",,,,,"  -11",",,W","10227",",,W","10020",",,W","   44",",,W","   82",",,W"," 0754",",,X",,," 0649",",,W",,,"   51",",,W","   28",",,W","   76",",,W",,,,,,,"  340",",,X","  350",",,X",,,,,,,"  134",",,X","  161",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-03-06","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  167",",,X","  -11",",,X",,,,,"  -39",",,W","10200",",,W"," 9976",",,W","   33",",,W","   27",",,W"," 1629",",,X",,," 1652",",,W",,,"   44",",,W","   20",",,W","   75",",,W",,,,,,,"  140",",,X","  150",",,X",,,,,,,"   67",",,X","   80",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-03-07","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  189",",,X","   83",",,X",,,,,"   61",",,W","10102",",,W"," 9875",",,W","   94",",,W","   72",",,W"," 0926",",,X",,," 2037",",,W",,,"   66",",,W","   52",",,W","   78",",,W",,,,,,,"  160",",,X","  130",",,X",,,,,,,"  116",",,X","  143",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-03-08","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    3",",,X","    0",",,X","    0",",,X","  278",",,X","  117",",,X",,,,,"  106",",,W","10064",",,W"," 9858",",,W","  144",",,W","   68",",,W"," 2239",",,X",,," 2239",",,W",,,"   66",",,W","   28",",,W","   93",",,W",,,,,,,"  360",",,X","  360",",,X",,,,,,,"  125",",,X","  143",",,X",,,"    1",",,W",,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,,,,,
"USW00003927","2011-03-09","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  183",",,X","   72",",,X",,,,,"   11",",,W","10203",",,W","10003",",,W","   78",",,W","   69",",,W"," 1623",",,X",,," 1621",",,W",,,"   48",",,W","   21",",,W","   77",",,W",,,,,,,"  340",",,X","  330",",,X",,,,,,,"  134",",,X","  156",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-03-10","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  200",",,X","   44",",,X",,,,,"  -22",",,W","10268",",,W","10051",",,W","   56",",,W","   34",",,W"," 2355",",,X",,," 2354",",,W",,,"   39",",,W","   20",",,W","   75",",,W",,,,,,,"  330",",,X","  330",",,X",,,,,,,"   67",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-03-11","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  256",",,X","   56",",,X",,,,,"  -17",",,W","10186",",,W"," 9963",",,W","   78",",,W","   74",",,W"," 1427",",,X",,," 1432",",,W",,,"   33",",,W","   16",",,W","   58",",,W",,,,,,,"  190",",,X","  180",",,X",,,,,,,"  139",",,X","  170",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-03-12","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  256",",,X","  128",",,X",,,,,"  106",",,W","10142",",,W"," 9925",",,W","  144",",,W","   78",",,W"," 2357",",,X",,," 0118",",,W",,,"   61",",,W","   42",",,W","   90",",,W",,,,,,,"  180",",,X","  180",",,X",,,,,,,"  112",",,X","  148",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-03-13","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0","T,,X","    0",",,X","    0",",,X","  239",",,X","  144",",,X",,,,,"  139",",,W","10152",",,W"," 9942",",,W","  161",",,W","   64",",,W"," 2306",",,X",,," 2304",",,W",,,"   72",",,W","   54",",,W","   81",",,W",,,,,,,"  320",",,X","  320",",,X",,,,,,,"  116",",,X","  134",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00003927","2011-03-14","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  167",",,X","   56",",,X",,,,,"   33",",,W","10217",",,W","10010",",,W","   78",",,W","   70",",,W"," 0541",",,X",,," 0605",",,W",,,"   60",",,W","   39",",,W","   77",",,W",,,,,,,"  330",",,X","  350",",,X",,,,,,,"  130",",,X","  148",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-03-15","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  178",",,X","   33",",,X",,,,,"   28",",,W","10217",",,W"," 9997",",,W","   72",",,W","   23",",,W"," 0951",",,X",,,,,,,"   57",",,W","   38",",,W","   79",",,W",,,,,,,"  140",",,Z",,,,,,,,,"   63",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-03-16","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  239",",,X","  111",",,X",,,,,"  117",",,W","10190",",,W"," 9970",",,W","  144",",,W","   56",",,W"," 1459",",,X",,," 1704",",,W",,,"   71",",,W","   64",",,W","   81",",,W",,,,,,,"  180",",,X","  170",",,X",,,,,,,"  112",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2011-03-17","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X","    0",",,X","  283",",,X","  183",",,X",,,,,"  150",",,W","10159",",,W"," 9942",",,W","  178",",,W","   95",",,W"," 1551",",,X",,," 1551",",,W",,,"   63",",,W","   47",",,W","   84",",,W",,,,,,,"  170",",,X","  170",",,X",,,,,,,"  134",",,X","  174",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
