"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMC","ACMC_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSC","ACSC_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00024018","2000-02-27","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0",",,0","    0",",,0","    0",",,0","  117",",,0","  -39",",,0",,,,,,,,,,,,,,,,,"   51",",,X"," 0134",",,X",,," 0133",",,W",,,,,,,,,"   39",",,W","  646",",,X",,,"  270",",,X","  270",",,X",,,,,"    0",",,0",,,"   98",",,X","  112",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024018","2000-02-28","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","  -33",",,0",,,,,,,,,,,,,,,,,"   46",",,X"," 1129",",,X",,," 1822",",,W",,,,,,,,,"   61",",,W","  560",",,X",,,"  270",",,X","  350",",,X",,,,,"    0",",,0",,,"  107",",,X","  125",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024018","2000-02-29","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0",",,0","    0",",,0","    0",",,0","  106",",,0","  -39",",,0",,,,,,,,,,,,,,,,,"   55",",,X"," 1447",",,X",,," 1447",",,W",,,,,,,,,"   33",",,W","  675",",,X",,,"  260",",,X","  250",",,X",,,,,"    0",",,0",,,"  103",",,X","  134",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024018","2000-03-01","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0",",,0","    0",",,0","    0",",,0","  117",",,0","  -44",",,0",,,,,,,,,,,,,,,,,"   33",",,X"," 1603",",,X",,," 1549",",,W",,,,,,,,,"   39",",,W","  429",",,X",,,"   50",",,X","   90",",,X",,,,,"    0",",,0",,,"   67",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024018","2000-03-02","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    8",",,0","    8",",,0","    0",",,0","   56",",,0","   -6",",,0",,,,,,,,,,,,,,,,,"   50",",,X"," 0938",",,X",,," 0909",",,W",,,,,,,,,"   28",",,W","  194",",,X",,,"   20",",,X","   20",",,X",,,,,"    0",",,0",,,"   94",",,X","  112",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,0",,,,,,,,,,
"USW00024018","2000-03-03","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0",",,0","    0",",,0","    0",",,0","  133",",,0","  -44",",,0",,,,,,,,,,,,,,,,,"   36",",,X"," 1232",",,X",,," 1326",",,W",,,,,,,,,"   44",",,W","  680",",,X",,,"  330",",,X","  320",",,X",,,,,"    0",",,0",,,"   67",",,X","  103",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,
"USW00024018","2000-03-04","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0",",,0","    0",",,0","    0",",,0","  172",",,0","  -39",",,0",,,,,,,,,,,,,,,,,"   36",",,X"," 1643",",,X",,," 1506",",,W",,,,,,,,,"   67",",,W","  683",",,X",,,"  170",",,X","  180",",,X",,,,,"    0",",,0",,,"   72",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024018","2000-03-05","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    5",",,0","    0","T,,0","    0",",,0","  178",",,0","  -11",",,0",,,,,,,,,,,,,,,,,"   68",",,X"," 2113",",,X",,," 1657",",,W",,,,,,,,,"   83",",,W","  594",",,X",,,"  280",",,X","  160",",,X",,,,,"    0",",,0",,,"  174",",,X","  250",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,"    1",",,0",,,,,,,,,,
"USW00024018","2000-03-06","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0",",,0","    0",",,0","    0",",,0","  128",",,0","   11",",,0",,,,,,,,,,,,,,,,,"   60",",,X"," 0136",",,X",,," 0136",",,W",,,,,,,,,"   72",",,W","  656",",,X",,,"  280",",,X","  280",",,X",,,,,"    0",",,0",,,"  192",",,X","  241",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024018","2000-03-07","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    3",",,0","    0","T,,0","    0",",,0","  128",",,0","   -6",",,0",,,,,,,,,,,,,,,,,"   63",",,X"," 2357",",,X",,," 2349",",,W",,,,,,,,,"   61",",,W","  568",",,X",,,"  310",",,X","  310",",,X",,,,,"    0",",,0",,,"  197",",,X","  250",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,"    1",",,0",,,,,,,,,,
"USW00024018","2000-03-08","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0","T,,0","    0","T,,0","    0",",,0","   67",",,0","  -56",",,0",,,,,,,,,,,,,,,,,"  121",",,X"," 0510",",,X",,," 0510",",,W",,,,,,,,,"    6",",,W","  618",",,X",,,"  300",",,X","  290",",,X",,,,,"    0",",,0",,,"  206",",,X","  268",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00024018","2000-03-09","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","   25",",,0","   25",",,0","    0",",,0","   -6",",,0","  -56",",,0",,,,,,,,,,,,,,,,,"   51",",,X"," 1523",",,X",,," 1534",",,W",,,,,,,,,"  -28",",,W","  463",",,X",,,"  190",",,X","  180",",,X",,,,,"    0",",,0",,,"   89",",,X","  103",",,X",,,,,"    1",",,0","    1",",,X",,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,"    1",",,X",,,,,,
"USW00024018","2000-03-10","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","   10",",,0","   13",",,0","   25",",,0","   11",",,0","  -72",",,0",,,,,,,,,,,,,,,,,"   46",",,X"," 1206",",,X",,," 1057",",,W",,,,,,,,,"  -28",",,W","  636",",,X",,,"  340",",,X","  340",",,X",,,,,"   51",",,0",,,"   98",",,X","  116",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0","    1",",,X",,,,,,,,
"USW00024018","2000-03-11","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0",",,0","    0",",,0","    0","T,,0","   89",",,0","  -72",",,0",,,,,,,,,,,,,,,,,"   67",",,X"," 1212",",,X",,," 1256",",,W",,,,,,,,,"   11",",,W","  667",",,X",,,"  260",",,X","  260",",,X",,,,,"    0",",,0",,,"  139",",,X","  165",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024018","2000-03-12","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0",",,0","    0",",,0","    0","T,,0","   50",",,0","  -44",",,0",,,,,,,,,,,,,,,,,"   46",",,X"," 0018",",,X",,," 0040",",,W",,,,,,,,,"    6",",,W","  647",",,X",,,"  330",",,X","  340",",,X",,,,,"    0",",,0",,,"  116",",,X","  143",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024018","2000-03-13","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0",",,0","    0",",,0","    0",",,0","   89",",,0","  -61",",,0",,,,,,,,,,,,,,,,,"   36",",,X"," 1043",",,X",,," 1042",",,W",,,,,,,,,"   17",",,W","  688",",,X",,,"  270",",,X","  260",",,X",,,,,"    0",",,0",,,"  116",",,X","  143",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024018","2000-03-14","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0",",,0","    0",",,0","    0",",,0","  133",",,0","  -67",",,0",,,,,,,,,,,,,,,,,"   68",",,X"," 1334",",,X",,," 1338",",,W",,,,,,,,,"   33",",,W","  639",",,X",,,"  250",",,X","  270",",,X",,,,,"    0",",,0",,,"  161",",,X","  201",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,
"USW00024018","2000-03-15","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","   38",",,0","   41",",,0","    0",",,0","   44",",,0","  -56",",,0",,,,,,,,,,,,,,,,,"   50",",,X"," 0009",",,X",,," 0230",",,W",,,,,,,,,"   -6",",,W","    0",",,X",,,"  280",",,X","   20",",,X",,,,,"    0",",,0",,,"   94",",,X","  170",",,X",,,,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,"    1",",,X",,,,,,
"USW00024018","2000-03-16","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0","T,,0","    0","T,,0","   51",",,0","   28",",,0","  -67",",,0",,,,,,,,,,,,,,,,,"   43",",,X"," 1751",",,X",,," 1754",",,W",,,,,,,,,"  -17",",,W","  668",",,X",,,"  200",",,X","  210",",,X",,,,,"    0",",,0",,,"   80",",,X","   94",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00024018","2000-03-17","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0",",,0","    0",",,0","    0","T,,0","  100",",,0","  -61",",,0",,,,,,,,,,,,,,,,,"   44",",,X"," 1709",",,X",,," 1658",",,W",,,,,,,,,"   22",",,W","  587",",,X",,,"  300",",,X","  300",",,X",,,,,"    0",",,0",,,"  134",",,X","  165",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,
"USW00024018","2000-03-18","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","   10",",,0","   18",",,0","    0","T,,0","   28",",,0","  -44",",,0",,,,,,,,,,,,,,,,,"   77",",,X"," 0453",",,X",,," 0453",",,W",,,,,,,,,"   -6",",,W","  478",",,X",,,"  340",",,X","  340",",,X",,,,,"    0",",,0",,,"  139",",,X","  165",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,"    1",",,X",,,,,,
"USW00024018","2000-03-19","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0","T,,0","    0",",,0","    0",",,0","  144",",,0","  -44",",,0",,,,,,,,,,,,,,,,,"   64",",,X"," 1038",",,X",,," 1038",",,W",,,,,,,,,"   50",",,W","  530",",,X",,,"  280",",,X","  280",",,X",,,,,"    0",",,0",,,"  192",",,X","  215",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024018","2000-03-20","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","  119",",,0","  152",",,0","   25",",,0","   17",",,0","  -56",",,0",,,,,,,,,,,,,,,,,"   78",",,X"," 0153",",,X",,," 0218",",,W",,,,,,,,,"  -17",",,W","   70",",,X",,,"   20",",,X","   20",",,X",,,,,"   76",",,0",,,"  134",",,X","  170",",,X",,,,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,"    1",",,X",,,,,,
"USW00024018","2000-03-21","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","   23",",,0","   23",",,0","  102",",,0","  -17",",,0","  -61",",,0",,,,,,,,,,,,,,,,,"   46",",,X"," 2224",",,X",,," 2223",",,W",,,,,,,,,"  -39",",,W","    0",",,X",,,"  210",",,X","  200",",,X",,,,,"   76",",,0",,,"   80",",,X","   94",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00024018","2000-03-22","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0","T,,0","    0","T,,0","  102",",,0","   72",",,0","  -72",",,0",,,,,,,,,,,,,,,,,"   35",",,X"," 0547",",,X",,," 0546",",,W",,,,,,,,,"    0",",,W","  627",",,X",,,"  180",",,X","  180",",,X",,,,,"  102",",,0",,,"   94",",,X","  107",",,X",,,,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,"    1",",,X",,,,,,
"USW00024018","2000-03-23","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0",",,0","    0",",,0","   25",",,0","  150",",,0","  -22",",,0",,,,,,,,,,,,,,,,,"   63",",,X"," 2233",",,X",,," 2232",",,W",,,,,,,,,"   67",",,W","  699",",,X",,,"  290",",,X","  290",",,X",,,,,"    0",",,0",,,"  130",",,X","  161",",,X",,,,,"    1",",,0","    1",",,X",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024018","2000-03-24","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0",",,0","    0",",,0","    0",",,0","  122",",,0","   -6",",,0",,,,,,,,,,,,,,,,,"   70",",,X"," 1424",",,X",,," 1458",",,W",,,,,,,,,"   61",",,W","  723",",,X",,,"  280",",,X","  290",",,X",,,,,"    0",",,0",,,"  156",",,X","  183",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024018","2000-03-25","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0",",,0","    0",",,0","    0",",,0","  161",",,0","  -22",",,0",,,,,,,,,,,,,,,,,"   51",",,X"," 1400",",,X",,," 1438",",,W",,,,,,,,,"   72",",,W","  686",",,X",,,"  190",",,X","  200",",,X",,,,,"    0",",,0",,,"  103",",,X","  116",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024018","2000-03-26","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0","T,,0","    0",",,0","    0",",,0","  139",",,0","   33",",,0",,,,,,,,,,,,,,,,,"   77",",,X"," 0624",",,X",,," 0625",",,W",,,,,,,,,"   89",",,W","  686",",,X",,,"  280",",,X","  280",",,X",,,,,"    0",",,0",,,"  210",",,X","  250",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024018","2000-03-27","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0",",,0","    0",",,0","    0",",,0","  194",",,0","    0",",,0",,,,,,,,,,,,,,,,,"   65",",,X"," 1543",",,X",,," 1543",",,W",,,,,,,,,"  100",",,W","  747",",,X",,,"  340",",,X","  330",",,X",,,,,"    0",",,0",,,"  139",",,X","  165",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024018","2000-03-28","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    5",",,0","    3",",,0","    0","T,,0","  133",",,0","    6",",,0",,,,,,,,,,,,,,,,,"   62",",,X"," 1639",",,X",,," 1659",",,W",,,,,,,,,"   72",",,W","  659",",,X",,,"  140",",,X","  160",",,X",,,,,"    0",",,0",,,"  116",",,X","  139",",,X",,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,0",,,,,,,,,,
"USW00024018","2000-03-29","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0","T,,0","    0",",,0","    0",",,0","  117",",,0","    6",",,0",,,,,,,,,,,,,,,,,"   62",",,X"," 0818",",,X",,," 0854",",,W",,,,,,,,,"   61",",,W","  700",",,X",,,"  320",",,X","  310",",,X",,,,,"    0",",,0",,,"  130",",,X","  161",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024018","2000-03-30","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","  119",",,0","  119",",,0","  102",",,0","   33",",,0","  -22",",,0",,,,,,,,,,,,,,,,,"   53",",,X"," 1552",",,X",,," 1550",",,W",,,,,,,,,"    6",",,W"," 2003",",X,X",,,"   20",",,X","   20",",,X",,,,,"  102",",,0",,,"  103",",,X","  134",",,X",,,,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,"    1",",,X",,,,,,
"USW00024018","2000-03-31","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","   10",",,0","   10",",,0","   25",",,0","    6",",,0","  -33",",,0",,,,,,,,,,,,,,,,,"   30",",,X"," 2358",",,X",,," 0000",",,W",,,,,,,,,"  -11",",,W","  330",",,X",,,"   20",",,X","   10",",,X",,,,,"    0",",,0",,,"   63",",,X","   67",",,X",,,,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,"    1",",,X",,,,,,
"USW00024018","2000-04-01","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0",",,0","    0",",,0","    0","T,,0","   78",",,0","  -50",",,0",,,,,,,,,,,,,,,,,"   46",",,X"," 1244",",,X",,," 1417",",,W",,,,,,,,,"   17",",,W","  748",",,X",,,"  280",",,X","  290",",,X",,,,,"    0",",,0",,,"   98",",,X","  143",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024018","2000-04-02","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","   23",",,0","   23",",,0","    0",",,0","   39",",,0","  -56",",,0",,,,,,,,,,,,,,,,,"   81",",,X"," 1438",",,X",,," 1714",",,W",,,,,,,,,"   -6",",,W","  190",",,X",,,"  360",",,X","  360",",,X",,,,,"    0",",,0",,,"  130",",,X","  161",",,X",,,,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0","    1",",,X","    1",",,X",,,,,,
"USW00024018","2000-04-03","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0","T,,0","    0","T,,0","    0","T,,0","   72",",,0","  -83",",,0",,,,,,,,,,,,,,,,,"   72",",,X"," 1217",",,X",,," 1241",",,W",,,,,,,,,"   -6",",,W","  758",",,X",,,"  340",",,X","  340",",,X",,,,,"    0",",,0",,,"  139",",,X","  161",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00024018","2000-04-04","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","   44",",,0",,,,,,,,,,,,,,,,,"  103",",,X"," 1310",",,X",,," 1158",",,W",,,,,,,,,"  128",",,W","  768",",,X",,,"  280",",,X","  310",",,X",,,,,"    0",",,0",,,"  183",",,X","  219",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024018","2000-04-05","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0",",,0","    0",",,0","    0",",,0","  194",",,0","   22",",,0",,,,,,,,,,,,,,,,,"  117",",,X"," 1059",",,X",,," 1058",",,W",,,,,,,,,"  111",",,W","  742",",,X",,,"  280",",,X","  280",",,X",,,,,"    0",",,0",,,"  219",",,X","  250",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024018","2000-04-06","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   -6",",,0",,,,,,,,,,,,,,,,,"   85",",,X"," 1344",",,X",,," 1225",",,W",,,,,,,,,"   94",",,W","  496",",,X",,,"  280",",,X","  250",",,X",,,,,"    0",",,0",,,"  174",",,X","  206",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024018","2000-04-07","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    8",",,0","    8",",,0","    0",",,0","   61",",,0","  -50",",,0",,,,,,,,,,,,,,,,,"   89",",,X"," 1353",",,X",,," 1320",",,W",,,,,,,,,"    6",",,W","  739",",,X",,,"  330",",,X","  340",",,X",,,,,"    0",",,0",,,"  156",",,X","  197",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00024018","2000-04-08","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","  -39",",,0",,,,,,,,,,,,,,,,,"   46",",,X"," 0425",",,X",,," 0424",",,W",,,,,,,,,"   67",",,W","  763",",,X",,,"  210",",,X","  220",",,X",,,,,"    0",",,0",,,"   80",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024018","2000-04-09","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0",",,0","    0",",,0","    0",",,0","  194",",,0","   -6",",,0",,,,,,,,,,,,,,,,,"   47",",,X"," 1935",",,X",,," 1935",",,W",,,,,,,,,"   94",",,W","  686",",,X",,,"  320",",,X","  320",",,X",,,,,"    0",",,0",,,"  125",",,X","  156",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024018","2000-04-10","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","    6",",,0",,,,,,,,,,,,,,,,,"   64",",,X"," 0902",",,X",,," 0901",",,W",,,,,,,,,"   72",",,W","  722",",,X",,,"  350",",,X","  340",",,X",,,,,"    0",",,0",,,"  116",",,X","  148",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024018","2000-04-11","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","  -17",",,0",,,,,,,,,,,,,,,,,"   51",",,X"," 1242",",,X",,," 1241",",,W",,,,,,,,,"   61",",,W","  713",",,X",,,"  180",",,X","  180",",,X",,,,,"    0",",,0",,,"  103",",,X","  134",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024018","2000-04-12","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","    0",",,0",,,,,,,,,,,,,,,,,"   61",",,X"," 1151",",,X",,," 1151",",,W",,,,,,,,,"  106",",,W","  648",",,X",,,"  280",",,X","  280",",,X",,,,,"    0",",,0",,,"  139",",,X","  165",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024018","2000-04-13","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0",",,0","    0",",,0","    0",",,0","  233",",,0","   56",",,0",,,,,,,,,,,,,,,,,"   63",",,X"," 1054",",,X",,," 1053",",,W",,,,,,,,,"  144",",,W","  732",",,X",,,"  270",",,X","  270",",,X",,,,,"    0",",,0",,,"  125",",,X","  161",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024018","2000-04-14","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","  -28",",,0",,,,,,,,,,,,,,,,,"   53",",,X"," 1539",",,X",,," 1227",",,W",,,,,,,,,"   83",",,W","  671",",,X",,,"   20",",,X","   50",",,X",,,,,"    0",",,0",,,"  107",",,X","  134",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024018","2000-04-15","41.15788","-104.80814","1864.8","CHEYENNE WSFO AIRPORT, WY US","    0","T,,0","    0","T,,0","    0",",,0","  -11",",,0","  -56",",,0",,,,,,,,,,,,,,,,,"   40",",,X"," 1459",",,X",,," 0311",",,W",,,,,,,,,"  -33",",,W","  305",",,X",,,"   40",",,X","   20",",,X",,,,,"    0",",,0",,,"   72",",,X","   80",",,X",,,,,"    1",",,0","    1",",,X",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,"    1",",,X","    1",",,0",,,"    1",",,0",,,"    1",",,X",,,,,,
