"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00023234","2019-02-07","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,W,2400",,,,,"  122",",,W","   33",",,W",,,,,"   22",",,W","10240",",,W","10237",",,W","   56",",,W","   21",",,W",,,,,,,"   67",",,W","   50",",,W","   86",",,W","   81","H,,S",,,,,"   80",",,W","   90",",,W",,,,,,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-02-08","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","  119",",,W,2400",,,,,"  117",",,W","   67",",,W",,,,,"   44",",,W","10166",",,W","10159",",,W","   67",",,W","   34",",,W",,,,,,,"   76",",,W","   64",",,W","   83",",,W","   92","H,,S",,,,,"  110",",,W","  130",",,W",,,,,,,,,"   89",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-02-09","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   89",",,W,2400",,,,,"  128",",,W","   56",",,W",,,,,"   56",",,W","10125",",,W","10122",",,W","   78",",,W","   55",",,W",,,,,,,"   77",",,W","   59",",,W","   96",",,W","   88","H,,S",,,,,"  260",",,W","  240",",,W",,,,,,,,,"  134",",,W","  179",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-02-10","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   58",",,W,2400",,,,,"  106",",,W","   50",",,W",,,,,"   17",",,W","10166",",,W","10152",",,W","   50",",,W","   50",",,W",,,,,,,"   66",",,W","   52",",,W","   90",",,W","   85","H,,S",,,,,"  280",",,W","  290",",,W",,,,,,,,,"  112",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-02-11","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    3",",,W,2400",,,,,"  111",",,W","   50",",,W",,,,,"   28",",,W","10224",",,W","10217",",,W","   56",",,W","   17",",,W",,,,,,,"   72",",,W","   50",",,W","   86",",,W","   78","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,,,"   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-02-12","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   66",",,W,2400",,,,,"  122",",,W","   50",",,W",,,,,"   33",",,W","10149",",,W","10142",",,W","   61",",,W","   26",",,W",,,,,,,"   69",",,W","   52",",,W","   89",",,W","   76","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,,,"  112",",,W","  130",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-02-13","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","  394",",,W,2400",,,,,"  172",",,W","   83",",,W",,,,,"   94",",,W","10010",",,W","10007",",,W","  111",",,W","   76",",,W",,,,,,,"   80",",,W","   64",",,W","   90",",,W","  110","H,,S",,,,,"  170",",,W","  160",",,W",,,,,,,,,"  148",",,W","  206",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-02-14","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","  239",",,W,2400",,,,,"  183",",,W","   94",",,W",,,,,"   83",",,W","10017",",,W","10007",",,W","  106",",,W","   93",",,W",,,,,,,"   76",",,W","   61",",,W","   93",",,W","  144","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,"  210",",,W","  277",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-02-15","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   43",",,W,2400",,,,,"  117",",,W","   67",",,W",,,,,"   44",",,W","10152",",,W","10149",",,W","   72",",,W","   56",",,W",,,,,,,"   72",",,W","   59",",,W","   86",",,W","  103","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,,,"  134",",,W","  148",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-02-16","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   41",",,W,2400",,,,,"  128",",,W","   67",",,W",,,,,"   39",",,W","10207",",,W","10200",",,W","   67",",,W","   62",",,W",,,,,,,"   71",",,W","   59",",,W","   90",",,W","   91","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,,,"  148",",,W","  188",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-02-17","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   51",",,W,2400",,,,,"  122",",,W","   61",",,W",,,,,"   28",",,W","10176",",,W","10169",",,W","   61",",,W","   64",",,W",,,,,,,"   67",",,W","   49",",,W","   89",",,W","   90","H,,S",,,,,"  280",",,W","  270",",,W",,,,,,,,,"  143",",,W","  165",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-02-18","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,W,2400",,,,,"  133",",,W","   33",",,W",,,,,"  -11",",,W","10227",",,W","10220",",,W","   44",",,W","   37",",,W",,,,,,,"   51",",,W","   33",",,W","   71",",,W","   81","H,,S",,,,,"  350",",,W","  330",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-02-19","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,W,2400",,,,,"  133",",,W","   33",",,W",,,,,"    6",",,W","10220",",,W","10213",",,W","   56",",,W","   39",",,W",,,,,,,"   57",",,W","   37",",,W","   71",",,W","   88","H,,S",,,,,"  280",",,W","  270",",,W",,,,,,,,,"  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-02-20","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,W,2400",,,,,"  133",",,W","   83",",,W",,,,,"   33",",,W","10125",",,W","10122",",,W","   72",",,W","   91",",,W",,,,,,,"   63",",,W","   55",",,W","   71",",,W","  106","H,,S",,,,,"  290",",,W","  280",",,W",,,,,,,,,"  148",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-02-21","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,W,2400",,,,,"  139",",,W","   56",",,W",,,,,"   -6",",,W","10085",",,W","10078",",,W","   56",",,W","   60",",,W",,,,,,,"   48",",,W","   36",",,W","   68",",,W","   92","H,,S",,,,,"  360",",,W","  350",",,W",,,,,,,,,"  130",",,W","  148",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-02-22","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,W,2400",,,,,"  128",",,W","   50",",,W",,,,,"  -17",",,W","10193",",,W","10190",",,W","   50",",,W","   37",",,W",,,,,,,"   47",",,W","   32",",,W","   77",",,W","  101","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-02-23","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,W,2400",,,,,"  133",",,W","   33",",,W",,,,,"   39",",,W","10257",",,W","10254",",,W","   67",",,W","   33",",,W",,,,,,,"   70",",,W","   55",",,W","   82",",,W","   88","H,,S",,,,,"  270",",,W","  270",",,W",,,,,,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-02-24","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,W,2400",,,,,"  133",",,W","   78",",,W",,,,,"   56",",,W","10220",",,W","10213",",,W","   83",",,W","   24",",,W",,,,,,,"   70",",,W","   55",",,W","   83",",,W","  103","H,,S",,,,,"  280",",,W","  260",",,W",,,,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-02-25","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0","T,,W,2400",,,,,"  133",",,W","  100",",,W",,,,,"   67",",,W","10152",",,W","10146",",,W","   94",",,W","   71",",,W",,,,,,,"   70",",,W","   62",",,W","   77",",,W","  114","H,,S",,,,,"  160",",,W","  180",",,W",,,,,,,,,"  134",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-02-26","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","  155",",,W,2400",,,,,"  150",",,W","  111",",,W",,,,,"   89",",,W","10122",",,W","10115",",,W","  106",",,W","   80",",,W",,,,,,,"   79",",,W","   72",",,W","   89",",,W","  127","H,,S",,,,,"  160",",,W","  180",",,W",,,,,,,,,"  130",",,W","  170",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-02-27","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","  145",",,W,2400",,,,,"  150",",,W","  100",",,W",,,,,"   94",",,W","10149",",,W","10149",",,W","  111",",,W","   66",",,W",,,,,,,"   82",",,W","   37",",,W","   89",",,W","  132","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,"  157",",,W","  206",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-02-28","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,W,2400",,,,,"  133",",,W","   83",",,W",,,,,,,,,,,,,"   28",",,W",,,,,,,"   72",",,W","   64",",,W","   86",",,W","  106","H,,S",,,,,"  270",",,W","  270",",,W",,,,,,,,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-03-01","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   13",",,W,2400",,,,,"  128",",,W","   67",",,W",,,,,"   56",",,W","10173",",,W","10166",",,W","   78",",,W","   14",",,W",,,,,,,"   73",",,W","   64",",,W","   83",",,W","   96","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,,,"   36",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-03-02","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","  231",",,W,2400",,,,,"  139",",,W","   89",",,W",,,,,"  100",",,W","10105",",,W","10102",",,W","  106",",,W","   29",",,W",,,,,,,"   89",",,W","   74",",,W","   96",",,W","  114","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,,,"   67",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-03-03","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    3",",,W,2400",,,,,"  144",",,W","  100",",,W",,,,,"   89",",,W","10169",",,W","10163",",,W","  106",",,W","   32",",,W",,,,,,,"   81",",,W","   69",",,W","   93",",,W","  123","H,,S",,,,,"  270",",,W","  290",",,W",,,,,,,,,"   89",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-03-04","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    3",",,W,2400",,,,,"  133",",,W","   94",",,W",,,,,"   72",",,W","10186",",,W","10183",",,W","   94",",,W","   28",",,W",,,,,,,"   78",",,W","   65",",,W","   90",",,W","  112","H,,S",,,,,"  280",",,W","  240",",,W",,,,,,,,,"   54",",,W","   67",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-03-05","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   81",",,W,2400",,,,,"  156",",,W","   94",",,W",,,,,"   89",",,W","10098",",,W","10095",",,W","  106",",,W","   38",",,W",,,,,,,"   81",",,W","   67",",,W","   90",",,W","  111","H,,S",,,,,"  160",",,W","  140",",,W",,,,,,,,,"  139",",,W","  183",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-03-06","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","  272",",,W,2400",,,,,"  150",",,W","  100",",,W",,,,,"   67",",,W","10119",",,W","10075",",,W","   89",",,W","   64",",,W",,,,,,,"   76",",,W","   60",",,W","   93",",,W","  132","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,,,"  143",",,W","  174",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-03-07","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   20",",,W,2400",,,,,"  128",",,W","   83",",,W",,,,,"   50",",,W","10166",",,W","10156",",,W","   78",",,W","   41",",,W",,,,,,,"   70",",,W","   57",",,W","   86",",,W","  111","H,,S",,,,,"  300",",,W","  280",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-03-08","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0","T,,W,2400",,,,,"  144",",,W","   72",",,W",,,,,"   22",",,W","10176",",,W","10169",",,W","   67",",,W","   64",",,W",,,,,,,"   59",",,W","   48",",,W","   69",",,W","  101","H,,S",,,,,"  270",",,W","  270",",,W",,,,,,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-03-09","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   56",",,W,2400",,,,,"  133",",,W","   67",",,W",,,,,"   50",",,W","10132",",,W","10129",",,W","   72",",,W","   56",",,W",,,,,,,"   73",",,W","   60",",,W","   83",",,W","   93","H,,S",,,,,"  210",",,W","  170",",,W",,,,,,,,,"   98",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-03-10","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   64",",,W,2400",,,,,"  133",",,W","   78",",,W",,,,,"   61",",,W","10142",",,W","10135",",,W","   83",",,W","   33",",,W",,,,,,,"   80",",,W","   60",",,W","   89",",,W","   97","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-03-11","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,W,2400",,,,,"  178",",,W","   50",",,W",,,,,"   61",",,W","10166",",,W","10163",",,W","   83",",,W","   43",",,W",,,,,,,"   72",",,W","   44",",,W","   93",",,W","   97","H,,S",,,,,"  270",",,W","  270",",,W",,,,,,,,,"  116",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-03-12","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,W,2400",,,,,"  144",",,W","   83",",,W",,,,,"   56",",,W","10139",",,W","10132",",,W","   89",",,W","   98",",,W",,,,,,,"   69",",,W","   55",",,W","   86",",,W","  121","H,,S",,,,,"  290",",,W","  280",",,W",,,,,,,,,"  183",",,W","  224",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-03-13","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,W,2400",,,,,"  161",",,W","   67",",,W",,,,,"   17",",,W","10220",",,W","10213",",,W","   67",",,W","   54",",,W",,,,,,,"   54",",,W","   33",",,W","   68",",,W","  107","H,,S",,,,,"  270",",,W","  280",",,W",,,,,,,,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-03-14","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,W,2400",,,,,"  189",",,W","   61",",,W",,,,,"   33",",,W","10240",",,W","10234",",,W","   78",",,W","   34",",,W",,,,,,,"   59",",,W","   31",",,W","   86",",,W","  117","H,,S",,,,,"  260",",,W","  280",",,W",,,,,,,,,"   98",",,W","  112",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-03-15","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,W,2400",,,,,"  194",",,W","   50",",,W",,,,,"   56",",,W","10224",",,W","10217",",,W","   89",",,W","   29",",,W",,,,,,,"   64",",,W","   41",",,W","   89",",,W","  118","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-03-16","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,W,2400",,,,,"  206",",,W","   67",",,W",,,,,"   67",",,W","10203",",,W","10196",",,W","  100",",,W","   32",",,W",,,,,,,"   66",",,W","   40",",,W","   89",",,W","  129","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,,,"   98",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-03-17","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,W,2400",,,,,"  217",",,W","   83",",,W",,,,,"   83",",,W","10176",",,W","10173",",,W","  111",",,W","   22",",,W",,,,,,,"   71",",,W","   44",",,W","   90",",,W","  132","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,,,"   63",",,W","   67",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-03-18","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,W,2400",,,,,"  222",",,W","  100",",,W",,,,,"   94",",,W","10142",",,W","10135",",,W","  117",",,W","   31",",,W",,,,,,,"   76",",,W","   51",",,W","   89",",,W","  150","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,,,"   98",",,W","  107",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-03-19","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0","T,,W,2400",,,,,"  206",",,W","   94",",,W",,,,,"   78",",,W","10112",",,W","10108",",,W","  111",",,W","   31",",,W",,,,,,,"   67",",,W","   32",",,W","   89",",,W","  133","H,,S",,,,,"  200",",,W","  190",",,W",,,,,,,,,"  125",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-03-20","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","  142",",,W,2400",,,,,"  167",",,W","   94",",,W",,,,,"   78",",,W","10156",",,W","10146",",,W","  100",",,W","   42",",,W",,,,,,,"   72",",,W","   54",",,W","   89",",,W","  138","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,,,"   81",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-03-21","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,W,2400",,,,,"  161",",,W","   78",",,W",,,,,"   72",",,W","10196",",,W","10193",",,W","   94",",,W","   34",",,W",,,,,,,"   74",",,W","   56",",,W","   86",",,W","  119","H,,S",,,,,"  270",",,W","  270",",,W",,,,,,,,,"   98",",,W","  112",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-03-22","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   53",",,W,2400",,,,,"  139",",,W","   83",",,W",,,,,"   89",",,W","10210",",,W","10203",",,W","  106",",,W","   31",",,W",,,,,,,"   81",",,W","   69",",,W","   87",",,W","  117","H,,S",,,,,"  150",",,W","  160",",,W",,,,,,,,,"   67",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-03-23","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   51",",,W,2400",,,,,"  156",",,W","  100",",,W",,,,,"   78",",,W","10220",",,W","10213",",,W","  100",",,W","   49",",,W",,,,,,,"   73",",,W","   58",",,W","   93",",,W","  132","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,,,"   98",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-03-24","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,W,2400",,,,,"  172",",,W","   67",",,W",,,,,"   50",",,W","10217",",,W","10213",",,W","   89",",,W","   26",",,W",,,,,,,"   62",",,W","   36",",,W","   85",",,W","  114","H,,S",,,,,"  200",",,W","  240",",,W",,,,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-03-25","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","  112",",,W,2400",,,,,"  172",",,W","  111",",,W",,,,,"   72",",,W","10179",",,W","10173",",,W","  106",",,W","   39",",,W",,,,,,,"   71",",,W","   53",",,W","   93",",,W","  139","H,,S",,,,,"  120",",,W","  140",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-03-26","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   15",",,W,2400",,,,,"  178",",,W","   94",",,W",,,,,"   94",",,W","10152",",,W","10146",",,W","  111",",,W","   22",",,W",,,,,,,"   78",",,W","   63",",,W","   89",",,W","  125","H,,S",,,,,"  150",",,W","  140",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-03-27","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   10",",,W,2400",,,,,"  167",",,W","  122",",,W",,,,,"   89",",,W","10149",",,W","10142",",,W","  111",",,W","   59",",,W",,,,,,,"   71",",,W","   58",",,W","   87",",,W","  143","H,,S",,,,,"  170",",,W","  200",",,W",,,,,,,,,"  143",",,W","  192",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-03-28","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   10",",,W,2400",,,,,"  172",",,W","  111",",,W",,,,,"   78",",,W","10234",",,W","10227",",,W","  106",",,W","   45",",,W",,,,,,,"   70",",,W","   48",",,W","   83",",,W","  137","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","2019-03-29","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,W,2400",,,,,"  161",",,W","   83",",,W",,,,,,,,,,,,,"   47",",,W",,,,,,,,,,,,,"  119","H,,S",,,,,"  270",",,W","  270",",,W",,,,,,,,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
