"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00014933","2013-09-27","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  194",",,W",,,,,"  161",",,W","10122",",,W"," 9776",",,W","  189",",,W","   67",",,W",,,,,,,,,,,"   61",",,W","   40",",,W","   81",",,W","  242","H,,S",,,,,"  170",",,W","  150",",,W",,,,,,,,,"  125",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-09-28","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","   56",",,W,2400","    0",",,W","    0",",,W","  217",",,W","  100",",,W",,,,,"  133",",,W","10122",",,W"," 9787",",,W","  150",",,W","   52",",,W",,,,,,,,,,,"   79",",,W","   59",",,W","   91",",,W","  203","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-09-29","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  239",",,W","   83",",,W",,,,,"   78",",,W","10156",",,W"," 9807",",,W","  117",",,W","   34",",,W",,,,,,,,,,,"   59",",,W","   32",",,W","   83",",,W","  155","H,,S",,,,,"  180",",,W","  190",",,W",,,,,,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-09-30","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  100",",,W",,,,,"  106",",,W","10102",",,W"," 9749",",,W","  133",",,W","   51",",,W",,,,,,,,,,,"   64",",,W","   36",",,W","   89",",,W","  167","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-01","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  139",",,W",,,,,,,,,,,,,"   29",",,W",,,,,,,,,,,,,,,,,"  206","H,,S",,,,,"  260",",,W","  250",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-02","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  167",",,W",,,,,,,,,,,,,"   41",",,W",,,,,,,,,,,,,,,,,"  226","H,,S",,,,,"  160",",,W","  160",",,W",,,,,,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-03","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","   38",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  194",",,W",,,,,,,,,,,,,"   37",",,W",,,,,,,,,,,,,,,,,"  226","H,,S",,,,,"  190",",,W","  270",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-04","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","  574",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  178",",,W",,,,,,,,,,,,,"   56",",,W",,,,,,,,,,,,,,,,,"  213","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,,,"  183",",,W","  219",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-05","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  211",",,W","   94",",,W",,,,,,,,,,,,,"   59",",,W",,,,,,,,,,,,,,,,,"  167","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-06","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","   36",",,W,2400","    0",",,W","    0",",,W","  106",",,W","   61",",,W",,,,,,,,,,,,,"   49",",,W",,,,,,,,,,,,,,,,,"   89","H,,S",,,,,"  320",",,W","  330",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-07","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  233",",,W","   67",",,W",,,,,,,,,,,,,"   38",",,W",,,,,,,,,,,,,,,,,"  135","H,,S",,,,,"  270",",,W","  270",",,W",,,,,,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-08","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  250",",,W","   94",",,W",,,,,,,,,,,,,"   58",",,W",,,,,,,,,,,,,,,,,"  167","H,,S",,,,,"  190",",,W","  200",",,W",,,,,,,,,"  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-09","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  244",",,W","  111",",,W",,,,,,,,,,,,,"   47",",,W",,,,,,,,,,,,,,,,,"  174","H,,S",,,,,"  170",",,W","  150",",,W",,,,,,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-10","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  106",",,W",,,,,,,,,,,,,"   43",",,W",,,,,,,,,,,,,,,,,"  174","H,,S",,,,,"  160",",,W","  150",",,W",,,,,,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-11","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  233",",,W","  139",",,W",,,,,,,,,,,,,"   62",",,W",,,,,,,,,,,,,,,,,"  186","H,,S",,,,,"  150",",,W","  180",",,W",,,,,,,,,"  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-12","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  200",",,W","   78",",,W",,,,,,,,,,,,,"   45",",,W",,,,,,,,,,,,,,,,,"  165","H,,S",,,,,"  310",",,W","  290",",,W",,,,,,,,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-13","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  194",",,W","   39",",,W",,,,,,,,,,,,,"   17",",,W",,,,,,,,,,,,,,,,,"  118","H,,S",,,,,"  110",",,W","  100",",,W",,,,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-14","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","  117",",,W,2400","    0",",,W","    0",",,W","  200",",,W","   78",",,W",,,,,,,,,,,,,"   68",",,W",,,,,,,,,,,,,,,,,"  131","H,,S",,,,,"  150",",,W","  140",",,W",,,,,,,,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-15","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    8",",,W,2400","    0",",,W","    0",",,W","  161",",,W","   89",",,W",,,,,,,,,,,,,"   79",",,W",,,,,,,,,,,,,,,,,"  132","H,,S",,,,,"  270",",,W","  270",",,W",,,,,,,,,"  125",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-16","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  111",",,W","   56",",,W",,,,,,,,,,,,,"   46",",,W",,,,,,,,,,,,,,,,,"   94","H,,S",,,,,"  300",",,W","  280",",,W",,,,,,,,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-17","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  178",",,W","   33",",,W",,,,,,,,,,,,,"   45",",,W",,,,,,,,,,,,,,,,,"   90","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,"  112",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-18","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  106",",,W","   39",",,W",,,,,,,,,,,,,"   44",",,W",,,,,,,,,,,,,,,,,"   82","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-19","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  156",",,W","   17",",,W",,,,,,,,,,,,,"   43",",,W",,,,,,,,,,,,,,,,,"   76","H,,S",,,,,"  310",",,W","  300",",,W",,,,,,,,,"  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-20","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  172",",,W","   50",",,W",,,,,,,,,,,,,"   51",",,W",,,,,,,,,,,,,,,,,"  100","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-21","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  111",",,W","   28",",,W",,,,,,,,,,,,,"   41",",,W",,,,,,,,,,,,,,,,,"   77","H,,S",,,,,"  310",",,W","  280",",,W",,,,,,,,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-22","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    5",",,W,2400","    0",",,W","    0",",,W","   78",",,W","   28",",,W",,,,,,,,,,,,,"   40",",,W",,,,,,,,,,,,,,,,,"   59","H,,S",,,,,"   10",",,W","   10",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-23","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    8",",,W,2400","    0",",,W","    0",",,W","   61",",,W","    0",",,W",,,,,,,,,,,,,"   29",",,W",,,,,,,,,,,,,,,,,"   33","H,,S",,,,,"  260",",,W","  280",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-24","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   78",",,W","    0",",,W",,,,,,,,,,,,,"   34",",,W",,,,,,,,,,,,,,,,,"   36","H,,S",,,,,"  330",",,W","  340",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-25","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  139",",,W","  -27",",,W",,,,,,,,,,,,,"   51",",,W",,,,,,,,,,,,,,,,,"   48","H,,S",,,,,"  230",",,W","  240",",,W",,,,,,,,,"  116",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-26","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  122",",,W","    6",",,W",,,,,,,,,,,,,"   47",",,W",,,,,,,,,,,,,,,,,"   91","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"  103",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-27","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  178",",,W","  -16",",,W",,,,,,,,,,,,,"   33",",,W",,,,,,,,,,,,,,,,,"   62","H,,S",,,,,"  220",",,W","  210",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-28","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  139",",,W","   33",",,W",,,,,,,,,,,,,"   47",",,W",,,,,,,,,,,,,,,,,"   82","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,,,"   89",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-29","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    3",",,W,2400","    0",",,W","    0",",,W","  139",",,W","   50",",,W",,,,,,,,,,,,,"   43",",,W",,,,,,,,,,,,,,,,,"   81","H,,S",,,,,"  100",",,W","   90",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-30","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","  208",",,W,2400","    0",",,W","    0",",,W","  172",",,W","  117",",,W",,,,,,,,,,,,,"   40",",,W",,,,,,,,,,,,,,,,,"  133","H,,S",,,,,"   40",",,W","   80",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-10-31","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  122",",,W","   61",",,W",,,,,,,,,,,,,"   43",",,W",,,,,,,,,,,,,,,,,"  102","H,,S",,,,,"  300",",,W","  310",",,W",,,,,,,,,"   98",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-11-01","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  139",",,W","   50",",,W",,,,,"   28",",,W","10068",",,W"," 9729",",,W","   61",",,W","   53",",,W",,,,,,,,,,,"   66",",,W","   49",",,W","   79",",,W","   89","H,,S",,,,,"  310",",,W","  300",",,W",,,,,,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-11-02","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  128",",,W","   28",",,W",,,,,"   17",",,W","10183",",,W"," 9844",",,W","   50",",,W","   45",",,W",,,,,,,,,,,"   64",",,W","   40",",,W","   79",",,W","   92","H,,S",,,,,"  310",",,W","  330",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-11-03","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  144",",,W","   17",",,W",,,,,"    6",",,W","10173",",,W"," 9814",",,W","   50",",,W","   79",",,W",,,,,,,,,,,"   57",",,W","   39",",,W","   82",",,W","   72","H,,S",,,,,"  160",",,W","  150",",,W",,,,,,,,,"  134",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-11-04","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","   15",",,W,2400","    0",",,W","    0",",,W","  133",",,W","   83",",,W",,,,,"   56",",,W","10163",",,W"," 9817",",,W","   83",",,W","   47",",,W",,,,,,,,,,,"   71",",,W","   59",",,W","   86",",,W","  110","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,,,"  107",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-11-05","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","  163",",,W,2400","    0",",,W","    0",",,W","  150",",,W","   67",",,W",,,,,"   78",",,W","10152",",,W"," 9793",",,W","   89",",,W","   46",",,W",,,,,,,,,,,"   85",",,W","   56",",,W","   93",",,W","  102","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-11-06","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","   83",",,W","    0",",,W",,,,,"  -11",",,W","10210",",,W"," 9861",",,W","   22",",,W","   54",",,W",,,,,,,,,,,"   71",",,W","   47",",,W","   89",",,W","   70","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"  107",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-11-07","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   89",",,W","  -10",",,W",,,,,"  -22",",,W","10261",",,W"," 9909",",,W","   11",",,W","   35",",,W",,,,,,,,,,,"   68",",,W","   43",",,W","   89",",,W","   29","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"   98",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-11-08","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  161",",,W","  -21",",,W",,,,,"  -17",",,W","10166",",,W"," 9797",",,W","   39",",,W","   62",",,W",,,,,,,,,,,"   54",",,W","   36",",,W","   82",",,W","   47","H,,S",,,,,"  170",",,W","  160",",,W",,,,,,,,,"  143",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-11-09","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  150",",,W","   44",",,W",,,,,"    6",",,W","10193",",,W"," 9851",",,W","   56",",,W","   64",",,W",,,,,,,,,,,"   56",",,W","   41",",,W","   68",",,W","  110","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,"  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-11-10","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  100",",,W","  -21",",,W",,,,,"  -22",",,W","10264",",,W"," 9909",",,W","   22",",,W","   31",",,W",,,,,,,,,,,"   58",",,W","   43",",,W","   79",",,W","   51","H,,S",,,,,"  360",",,W","  350",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-11-11","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    5",",,W,2400","   10",",,W","    0",",,W","  100",",,W","  -66",",,W",,,,,"  -44",",,W","10291",",,W"," 9949",",,W","  -11",",,W","   60",",,W",,,,,,,,,,,"   67",",,W","   56",",,W","   81",",,W","   54","H,,S",,,,,"  360",",,W","   10",",,W",,,,,,,,,"  107",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-11-12","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0","T,,W","  -10",",,W"," -110",",,W",,,,," -117",",,W","10417",",,W","10047",",,W","  -72",",,W","   30",",,W",,,,,,,,,,,"   63",",,W","   47",",,W","   80",",,W","  -59","H,,S",,,,,"   10",",,W","   10",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-11-13","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  106",",,W","  -77",",,W",,,,,"  -94",",,W","10271",",,W"," 9888",",,W","  -22",",,W","   61",",,W",,,,,,,,,,,"   44",",,W","   30",",,W","   68",",,W","   -7","H,,S",,,,,"  230",",,W","  220",",,W",,,,,,,,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-11-14","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  128",",,W","   17",",,W",,,,,"  -44",",,W","10152",",,W"," 9787",",,W","   22",",,W","   45",",,W",,,,,,,,,,,"   48",",,W","   35",",,W","   65",",,W","   61","H,,S",,,,,"  250",",,W","  230",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-11-15","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  144",",,W","   -5",",,W",,,,,"   -6",",,W","10112",",,W"," 9749",",,W","   39",",,W","   40",",,W",,,,,,,,,,,"   63",",,W","   41",",,W","   82",",,W","   67","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-11-16","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","   20",",,W,2400","    0",",,W","    0",",,W","  200",",,W","   72",",,W",,,,,"   94",",,W"," 9983",",,W"," 9627",",,W","  117",",,W","   54",",,W",,,,,,,,,,,"   75",",,W","   61",",,W","   83",",,W","  121","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,,,"  125",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-11-17","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","   91",",,W,2400","    0","T,,W","    0",",,W","  139",",,W","   56",",,W",,,,,"   50",",,W","10020",",,W"," 9688",",,W","   72",",,W","   55",",,W",,,,,,,,,,,"   76",",,W","   64",",,W","   89",",,W","  116","H,,S",,,,,"  310",",,W","  320",",,W",,,,,,,,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2013-11-18","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   89",",,W","   -5",",,W",,,,,"   -6",",,W","10213",",,W"," 9875",",,W","   28",",,W","   47",",,W",,,,,,,,,,,"   67",",,W","   52",",,W","   79",",,W","   59","H,,S",,,,,"  320",",,W","  310",",,W",,,,,,,,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
