"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGB","FRGB_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00014764","2002-02-16","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0","T,,0,","  100",",,0","  -17",",,0",,,,,,,,,,,,,"   17",",,X"," 1031",",,X",,,,,,,,," 1028",",,W",,,,,,,,,"   44",",,W",,,"    0",",,W",,,"  240",",,X","  240",",,X",,,,,"    0",",,0",,,"   54",",,X","   63",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","2002-02-17","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","   23",",,0,2400","    0","T,,0,","    0","T,,0,","   33",",,0","  -28",",,0",,,,,,,,,,,,,"   36",",,X"," 2358",",,X",,,,,,,,," 2349",",,W",,,,,,,,,"    6",",,W",,,"    0",",,W",,,"  360",",,X","   10",",,X",,,,,"    0",",,0",,,"   72",",,X","   98",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,0","    1",",,X",,,,,,
"USW00014764","2002-02-18","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0","T,,0,","   28",",,0","  -61",",,0",,,,,,,,,,,,,"   59",",,X"," 1357",",,X",,,,,,,,," 0748",",,W",,,,,,,,,"  -17",",,W",,,"    0",",,W",,,"   10",",,X","   10",",,X",,,,,"    0",",,0",,,"  107",",,X","  143",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","2002-02-19","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0","T,,0,","   72",",,0","  -89",",,0",,,,,,,,,,,,,"   16",",,X"," 1618",",,X",,,,,,,,," 1606",",,W",,,,,,,,,"   -6",",,W",,,"    0",",,W",,,"  180",",,X","  180",",,X",,,,,"    0",",,0",,,"   36",",,X","   45",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","2002-02-20","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0","T,,0,2400","    0",",,0,","    0","T,,0,","   61",",,0","  -22",",,0",,,,,,,,,,,,,"   28",",,X"," 2254",",,X",,,,,,,,," 2237",",,W",,,,,,,,,"   22",",,W",,,"    0",",,W",,,"  160",",,X","  170",",,X",,,,,"    0",",,0",,,"   58",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","2002-02-21","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","  127",",,0,2400","    0",",,0,","    0",",,0,","   78",",,0","   28",",,0",,,,,,,,,,,,,"   17",",,X"," 0227",",,X",,,,,,,,," 0226",",,W",,,,,,,,,"   56",",,W",,,"    0",",,W",,,"  280",",,X","  280",",,X",,,,,"    0",",,0",,,"   63",",,X","   76",",,X",,,,,"    1",",,0","    1",",,X",,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","2002-02-22","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0","T,,0,2400","    0",",,0,","    0",",,0,","   78",",,0","  -17",",,0",,,,,,,,,,,,,"   25",",,X"," 1522",",,X",,,,,,,,," 1537",",,W",,,,,,,,,"   33",",,W",,,"    0",",,W",,,"  280",",,X","  280",",,X",,,,,"    0",",,0",,,"   76",",,X","  103",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","2002-02-23","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","   50",",,0","  -33",",,0",,,,,,,,,,,,,"   26",",,X"," 1545",",,X",,,,,,,,," 0905",",,W",,,,,,,,,"   11",",,W",,,"    0",",,W",,,"  200",",,X","  330",",,X",,,,,"    0",",,0",,,"   63",",,X","   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","2002-02-24","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","   11",",,0","  -67",",,0",,,,,,,,,,,,,"   26",",,X"," 0236",",,X",,,,,,,,," 0215",",,W",,,,,,,,,"  -28",",,W",,,"    0",",,W",,,"   30",",,X","   40",",,X",,,,,"    0",",,0",,,"   63",",,X","   80",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","2002-02-25","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","   56",",,0","  -44",",,0",,,,,,,,,,,,,"   35",",,X"," 1514",",,X",,,,,,,,," 1511",",,W",,,,,,,,,"    6",",,W",,,"    0",",,W",,,"  180",",,X","  200",",,X",,,,,"    0",",,0",,,"   80",",,X","  112",",,X",,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","2002-02-26","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    3",",,0,2400","    0",",,0,","    0",",,0,","   78",",,0","  -11",",,0",,,,,,,,,,,,,"   36",",,X"," 2239",",,X",,,,,,,,," 2238",",,W",,,,,,,,,"   33",",,W",,,"    0",",,W",,,"  190",",,X","  190",",,X",,,,,"    0",",,0",,,"   72",",,X","  107",",,X",,,,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","2002-02-27","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","  180",",,0,2400","    0",",,0,","    0",",,0,","  100",",,0","   -6",",,0",,,,,,,,,,,,,"   37",",,X"," 1426",",,X",,,,,,,,," 0239",",,W",,,,,,,,,"   50",",,W",,,"    0",",,W",,,"  300",",,X","  180",",,X",,,,,"    0",",,0",,,"   98",",,X","  130",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,0",,,,,,,,
"USW00014764","2002-02-28","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0","T,,0,2400","    0",",,0,","    0",",,0,","   11",",,0","  -33",",,0",,,,,,,,,,,,,"   68",",,X"," 1308",",,X",,,,,,,,," 1500",",,W",,,,,,,,,"  -11",",,W",,,"    0",",,W",,,"  290",",,X","  290",",,X",,,,,"    0",",,0",,,"  134",",,X","  165",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,,,,,,
"USW00014764","2002-03-01","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","   56",",,0","  -72",",,0",,,,,,,,,,,,,"   34",",,X"," 1503",",,X",,,,,,,,," 1324",",,W",,,,,,,,,"   -6",",,W",,,"    0",",,W",,,"  180",",,X","  170",",,X",,,,,"    0",",,0",,,"   89",",,X","  107",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","2002-03-02","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","   50",",,0","  -50",",,0",,,,,,,,,,,,,"   31",",,X"," 1946",",,X",,,,,,,,," 1840",",,W",,,,,,,,,"    0",",,W",,,"    0",",,W",,,"  170",",,X","  170",",,X",,,,,"    0",",,0",,,"   67",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","2002-03-03","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","  229",",,0,2400","    0",",,0,","    0",",,0,","  100",",,0","   39",",,0",,,,,,,,,,,,,"   59",",,X"," 0715",",,X",,,,,,,,," 2022",",,W",,,,,,,,,"   72",",,W",,,"    0",",,W",,,"  150",",,X","  230",",,X",,,,,"    0",",,0",,,"  130",",,X","  170",",,X",,,,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","2002-03-04","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","   56",",,0","  -61",",,0",,,,,,,,,,,,,"   63",",,X"," 1243",",,X",,,,,,,,," 0057",",,W",,,,,,,,,"    0",",,W",,,"    0",",,W",,,"  250",",,X","  250",",,X",,,,,"    0",",,0",,,"  103",",,X","  130",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","2002-03-05","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","   -6",",,0","  -78",",,0",,,,,,,,,,,,,"   38",",,X"," 1421",",,X",,,,,,,,," 1347",",,W",,,,,,,,,"  -39",",,W",,,"    0",",,W",,,"  280",",,X","  270",",,X",,,,,"    0",",,0",,,"   80",",,X","  116",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","2002-03-06","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0","T,,0,2400","    0","T,,0,","    0",",,0,","   33",",,0","  -72",",,0",,,,,,,,,,,,,"   23",",,X"," 1114",",,X",,,,,,,,," 1308",",,W",,,,,,,,,"  -17",",,W",,,"    0",",,W",,,"  240",",,X","  180",",,X",,,,,"    0",",,0",,,"   72",",,X","   80",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,,,,,,
"USW00014764","2002-03-07","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0","T,,0,2400","    0",",,0,","    0",",,0,","   44",",,0","  -22",",,0",,,,,,,,,,,,,"   15",",,X"," 0618",",,X",,,,,,,,," 1306",",,W",,,,,,,,,"   11",",,W",,,"    0",",,W",,,"  360",",,X","   70",",,X",,,,,"    0",",,0",,,"   45",",,X","   58",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","2002-03-08","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","   39",",,0","   17",",,0",,,,,,,,,,,,,"   39",",,X"," 1333",",,X",,,,,,,,," 1140",",,W",,,,,,,,,"   28",",,W",,,"    0",",,W",,,"   90",",,X","   90",",,X",,,,,"    0",",,0",,,"   76",",,X","   94",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014764","2002-03-09","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    3",",,0,2400","    0",",,0,","    0",",,0,","   94",",,0","   17",",,0",,,,,,,,,,,,,"   29",",,X"," 2227",",,X",,,,,,,,," 2310",",,W",,,,,,,,,"   56",",,W",,,"    0",",,W",,,"  190",",,X","  200",",,X",,,,,"    0",",,0",,,"   89",",,X","  112",",,X",,,,,"    1",",,0","    1",",,X",,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","2002-03-10","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","  119",",,0,2400","    0",",,0,","    0",",,0,","  117",",,0","  -28",",,0",,,,,,,,,,,,,"   93",",,X"," 1612",",,X",,,,,,,,," 1612",",,W",,,,,,,,,"   44",",,W",,,"    0",",,W",,,"  270",",,X","  280",",,X",,,,,"    0",",,0",,,"  148",",,X","  192",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","2002-03-11","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0","T,,0,2400","    0",",,0,","    0",",,0,","   22",",,0","  -67",",,0",,,,,,,,,,,,,"   54",",,X"," 0021",",,X",,,,,,,,," 0020",",,W",,,,,,,,,"  -22",",,W",,,"    0",",,W",,,"  280",",,X","  290",",,X",,,,,"    0",",,0",,,"  130",",,X","  148",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00014764","2002-03-12","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0","T,,0,2400","    0","T,,0,","    0",",,0,","   50",",,0","  -22",",,0",,,,,,,,,,,,,"   35",",,X"," 1101",",,X",,,,,,,,," 1101",",,W",,,,,,,,,"   17",",,W",,,"    0",",,W",,,"  220",",,X","  220",",,X",,,,,"    0",",,0",,,"   94",",,X","  116",",,X",,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00014764","2002-03-13","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    3",",,0,2400","    0",",,0,","    0",",,0,","   83",",,0","  -50",",,0",,,,,,,,,,,,,"   23",",,X"," 1300",",,X",,,,,,,,," 1144",",,W",,,,,,,,,"   17",",,W",,,"    0",",,W",,,"   80",",,X","  160",",,X",,,,,"    0",",,0",,,"   58",",,X","   72",",,X",,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","2002-03-14","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","  139",",,0","    0",",,0",,,,,,,,,,,,,"   30",",,X"," 1020",",,X",,,,,,,,," 1019",",,W",,,,,,,,,"   72",",,W",,,"    0",",,W",,,"  350",",,X","  350",",,X",,,,,"    0",",,0",,,"   94",",,X","  116",",,X",,,,,"    1",",,0","    1",",,X",,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014764","2002-03-15","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","   20",",,0,2400","    0",",,0,","    0",",,0,","   39",",,0","   -6",",,0",,,,,,,,,,,,,"   44",",,X"," 0825",",,X",,,,,,,,," 0826",",,W",,,,,,,,,"   17",",,W",,,"    0",",,W",,,"  100",",,X","  100",",,X",,,,,"    0",",,0",,,"   94",",,X","  103",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,"    1",",,X",,,,,,
"USW00014764","2002-03-16","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","   23",",,0,2400","    0","T,,0,","    0",",,0,","   33",",,0","  -33",",,0",,,,,,,,,,,,,"   31",",,X"," 1556",",,X",,,,,,,,," 1704",",,W",,,,,,,,,"    0",",,W",,,"    0",",,W",,,"  350",",,X","  360",",,X",,,,,"    0",",,0",,,"  107",",,X","  125",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,"    1",",,X",,,,,,
"USW00014764","2002-03-17","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","   67",",,0","  -78",",,0",,,,,,,,,,,,,"   29",",,X"," 1331",",,X",,,,,,,,," 1330",",,W",,,,,,,,,"   -6",",,W",,,"    0",",,W",,,"  340",",,X","  350",",,X",,,,,"    0",",,0",,,"   72",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","2002-03-18","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","   76",",,0,2400","   51",",,0,","    0",",,0,","   11",",,0","  -22",",,0",,,,,,,,,,,,,"   44",",,X"," 1159",",,X",,,,,,,,," 1154",",,W",,,,,,,,,"   -6",",,W",,,"    0",",,W",,,"   80",",,X","   90",",,X",,,,,"    0",",,0",,,"   72",",,X","   89",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,,,"    1",",,X",,
"USW00014764","2002-03-19","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","   38",",,0,2400","   25",",,0,","   51",",,0,","   22",",,0","  -28",",,0",,,,,,,,,,,,,"   21",",,X"," 1009",",,X",,,,,,,,," 1002",",,W",,,,,,,,,"    0",",,W",,,"    0",",,W",,,"   30",",,X","   30",",,X",,,,,"    0",",,0",,,"   45",",,X","   58",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,,,"    1",",,X",,
"USW00014764","2002-03-20","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","  168",",,0,2400","  142",",,0,","   51",",,0,","   33",",,0","  -33",",,0",,,,,,,,,,,,,"   27",",,X"," 1532",",,X",,,,,,,,," 1534",",,W",,,,,,,,,"    0",",,W",,,"    0",",,W",,,"  190",",,X","  170",",,X",,,,,"    0",",,0",,,"   89",",,X","  107",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,,,,,,
"USW00014764","2002-03-21","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","   13",",,0,2400","   13",",,0,","  152",",,0,","   56",",,0","  -17",",,0",,,,,,,,,,,,,"   37",",,X"," 2356",",,X",,,,,,,,," 2355",",,W",,,,,,,,,"   22",",,W",,,"    0",",,W",,,"  280",",,X","  290",",,X",,,,,"    0",",,0",,,"  116",",,X","  148",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,,,,,,
"USW00014764","2002-03-22","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0","T,,0,2400","    0","T,,0,","   51",",,0,","   22",",,0","  -94",",,0",,,,,,,,,,,,,"   87",",,X"," 0949",",,X",,,,,,,,," 0249",",,W",,,,,,,,,"  -33",",,W",,,"    0",",,W",,,"  300",",,X","  300",",,X",,,,,"    0",",,0",,,"  143",",,X","  183",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00014764","2002-03-23","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","   25",",,0,","   33",",,0","  -72",",,0",,,,,,,,,,,,,"   59",",,X"," 1449",",,X",,,,,,,,," 2030",",,W",,,,,,,,,"  -17",",,W",,,"    0",",,W",,,"  250",",,X","  230",",,X",,,,,"    0",",,0",,,"  107",",,X","  134",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","2002-03-24","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0","T,,0,2400","    0","T,,0,","    0","T,,0,","   50",",,0","  -22",",,0",,,,,,,,,,,,,"   53",",,X"," 1531",",,X",,,,,,,,," 1531",",,W",,,,,,,,,"   17",",,W",,,"    0",",,W",,,"  280",",,X","  290",",,X",,,,,"    0",",,0",,,"  112",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00014764","2002-03-25","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    3",",,0,2400","    0","T,,0,","    0","T,,0,","   50",",,0","  -56",",,0",,,,,,,,,,,,,"   25",",,X"," 1031",",,X",,,,,,,,," 1030",",,W",,,,,,,,,"    0",",,W",,,"    0",",,W",,,"  350",",,X","  360",",,X",,,,,"    0",",,0",,,"   67",",,X","   94",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,,,,,,
"USW00014764","2002-03-26","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","  165",",,0,2400","   33",",,0,","    0","T,,0,","   22",",,0","  -22",",,0",,,,,,,,,,,,,"   55",",,X"," 2238",",,X",,,,,,,,," 2032",",,W",,,,,,,,,"    0",",,W",,,"    0",",,W",,,"   70",",,X","   90",",,X",,,,,"    0",",,0",,,"  103",",,X","  125",",,X",,,,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,0",,,,,,,,
"USW00014764","2002-03-27","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","  140",",,0,2400","    0",",,0,","    0",",,0,","   78",",,0","    6",",,0",,,,,,,,,,,,,"   24",",,X"," 1945",",,X",,,,,,,,," 2336",",,W",,,,,,,,,"   44",",,W",,,,,,,"  350",",,X","  360",",,X",,,,,"    0",",,0",,,"   76",",,X","   94",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","2002-03-28","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","  100",",,0","  -11",",,0",,,,,,,,,,,,,"   21",",,X"," 1111",",,X",,,,,,,,," 1100",",,W",,,,,,,,,"   44",",,W",,,,,,,"  350",",,X","  320",",,X",,,,,"    0",",,0",,,"   72",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","2002-03-29","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","   89",",,0","  -39",",,0",,,,,,,,,,,,,"   35",",,X"," 1320",",,X",,,,,,,,," 1245",",,W",,,,,,,,,"   28",",,W",,,"    0",",,W",,,"  190",",,X","  160",",,X",,,,,"    0",",,0",,,"   80",",,X","  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","2002-03-30","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","   64",",,0,2400","    0",",,0,","    0",",,0,","  156",",,0","   44",",,0",,,,,,,,,,,,,"   41",",,X"," 0852",",,X",,,,,,,,," 0900",",,W",,,,,,,,,"  100",",,W",,,"    0",",,W",,,"  190",",,X","  210",",,X",,,,,"    0",",,0",,,"   94",",,X","  125",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","2002-03-31","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","  150",",,0","   22",",,0",,,,,,,,,,,,,"   20",",,X"," 1544",",,X",,,,,,,,," 1543",",,W",,,,,,,,,"   89",",,W",,,"    0",",,W",,,"  170",",,X","  180",",,X",,,,,"    0",",,0",,,"   63",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","2002-04-01","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","  155",",,0,2400","    0",",,0,","    0",",,0,","  106",",,0","   56",",,0",,,,,,,,,,,,,"   63",",,X"," 2203",",,X",,,,,,,,," 2216",",,W",,,,,,,,,"   83",",,W",,,"    0",",,W",,,"  260",",,X","  260",",,X",,,,,"    0",",,0",,,"  116",",,X","  156",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","2002-04-02","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","  122",",,0","   33",",,0",,,,,,,,,,,,,"   39",",,X"," 2357",",,X",,,,,,,,," 2356",",,W",,,,,,,,,"   78",",,W",,,"    0",",,W",,,"  280",",,X","  280",",,X",,,,,"    0",",,0",,,"  112",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","2002-04-03","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","  132",",,0,2400","    0",",,0,","    0",",,0,","  167",",,0","   33",",,0",,,,,,,,,,,,,"   42",",,X"," 1413",",,X",,,,,,,,," 1412",",,W",,,,,,,,,"  100",",,W",,,,,,,"  180",",,X","  180",",,X",,,,,"    0",",,0",,,"   94",",,X","  116",",,X",,,,,"    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","2002-04-04","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","   89",",,0","  -17",",,0",,,,,,,,,,,,,"   51",",,X"," 1505",",,X",,,,,,,,," 1504",",,W",,,,,,,,,"   39",",,W",,,,,,,"  300",",,X","  290",",,X",,,,,"    0",",,0",,,"  103",",,X","  130",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","2002-04-05","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0","T,,0,2400","    0","T,,0,","    0",",,0,","   44",",,0","  -50",",,0",,,,,,,,,,,,,"   25",",,X"," 2352",",,X",,,,,,,,," 2239",",,W",,,,,,,,,"    0",",,W",,,,,,,"  360",",,X","  360",",,X",,,,,"    0",",,0",,,"   63",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,"    1",",,0",,,,,,,,
