"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT12","WT12_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00022521","2011-05-03","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","   36",",,X,2400",,,,,"  294",",,X","  217",",,X",,,,,"  194",",,W","10176",",,W","10169",",,W","  211",",,W","   51",",,W"," 1232",",,X"," 1508",",,W",,,"   70",",,W","   51",",,W","   91",",,W",,,,,,,,,"   60",",,X","   60",",,X",,,,,,,,,"  107",",,X","  125",",,X",,,,,"    1",",,W",,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00022521","2011-05-04","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","   41",",,X,2400",,,,,"  289",",,X","  222",",,X",,,,,"  183",",,W","10176",",,W","10169",",,W","  211",",,W","   72",",,W"," 2014",",,X"," 1412",",,W",,,"   67",",,W","   53",",,W","   79",",,W",,,,,,,,,"   60",",,X","   50",",,X",,,,,,,,,"  125",",,X","  165",",,X",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-05-05","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","   10",",,X,2400",,,,,"  289",",,X","  228",",,X",,,,,"  178",",,W","10176",",,W","10169",",,W","  206",",,W","   68",",,W"," 1302",",,X"," 1116",",,W",,,"   64",",,W","   51",",,W","   79",",,W",,,,,,,,,"   40",",,X","   40",",,X",,,,,,,,,"  125",",,X","  170",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-05-06","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","  112",",,X,2400",,,,,"  267",",,X","  211",",,X",,,,,"  189",",,W","10173",",,W","10163",",,W","  206",",,W","   59",",,W"," 1947",",,X"," 1316",",,W",,,"   76",",,W","   64",",,W","   87",",,W",,,,,,,,,"   60",",,X","   60",",,X",,,,,,,,,"   98",",,X","  134",",,X",,,,,"    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00022521","2011-05-07","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","  135",",,X,2400",,,,,"  256",",,X","  211",",,X",,,,,"  189",",,W","10169",",,W","10163",",,W","  206",",,W","   54",",,W"," 1246",",,X"," 1245",",,W",,,"   76",",,W","   62",",,W","   87",",,W",,,,,,,,,"   50",",,X","   50",",,X",,,,,,,,,"  112",",,X","  143",",,X",,,,,"    1",",,W",,,"    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-05-08","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","  208",",,X,2400",,,,,"  283",",,X","  206",",,X",,,,,"  200",",,W","10163",",,W","10156",",,W","  217",",,W","   34",",,W"," 1757",",,X"," 0948",",,W",,,"   79",",,W","   62",",,W","   97",",,W",,,,,,,,,"   60",",,X","  120",",,X",,,,,,,,,"   76",",,X","  103",",,X",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00022521","2011-05-09","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","  112",",,X,2400",,,,,"  289",",,X","  222",",,X",,,,,"  217",",,W","10163",",,W","10152",",,W","  228",",,W","   31",",,W"," 1429",",,X"," 1438",",,W",,,"   81",",,W","   61",",,W","   97",",,W",,,,,,,,,"  150",",,X","  140",",,X",,,,,,,,,"   67",",,X","   80",",,X",,,,,"    1",",,W",,,"    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-05-10","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","   36",",,X,2400",,,,,"  283",",,X","  228",",,X",,,,,"  222",",,W","10159",",,W","10152",",,W","  233",",,W","   18",",,W"," 1416",",,X"," 1350",",,W",,,"   82",",,W","   67",",,W","   96",",,W",,,,,,,,,"  150",",,X","  150",",,X",,,,,,,,,"   58",",,X","   76",",,X",,,,,"    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00022521","2011-05-11","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    8",",,X,2400",,,,,"  278",",,X","  217",",,X",,,,,"  217",",,W","10159",",,W","10152",",,W","  228",",,W","   23",",,W"," 1212",",,X"," 1132",",,W",,,"   80",",,W","   69",",,W","   97",",,W",,,,,,,,,"  140",",,X","  140",",,X",,,,,,,,,"   58",",,X","   76",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-05-12","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    3",",,Z,2400",,,,,"  294",",,X","  233",",,X",,,,,"  200",",,W","10169",",,W","10163",",,W","  222",",,W","   30",",,W"," 1447",",,X"," 1256",",,W",,,"   72",",,W","   55",",,W","   82",",,W",,,,,,,,,"   40",",,X","  130",",,X",,,,,,,,,"   67",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-05-13","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    8",",,Z,2400",,,,,"  294",",,X","  233",",,X",,,,,"  206",",,W","10190",",,W","10183",",,W","  222",",,W","   39",",,W"," 1857",",,X"," 1539",",,W",,,"   72",",,W","   57",",,W","   88",",,W",,,,,,,,,"   60",",,X","  150",",,X",,,,,,,,,"   72",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-05-14","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,Z,2400",,,,,"  311",",,X","  233",",,X",,,,,"  183",",,W","10196",",,W","10190",",,W","  211",",,W","   47",",,W"," 1535",",,X"," 1328",",,W",,,"   63",",,W","   45",",,W","   79",",,W",,,,,,,,,"   40",",,X","   50",",,X",,,,,,,,,"   89",",,X","  156",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","2011-05-15","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,Z,2400",,,,,"  300",",,X","  217",",,X",,,,,"  189",",,W","10200",",,W","10193",",,W","  211",",,W","   31",",,W"," 1329",",,X"," 1429",",,W",,,"   66",",,W","   49",",,W","   82",",,W",,,,,,,,,"  140",",,X","  130",",,X",,,,,,,,,"   76",",,X","  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","2011-05-16","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,Z,2400",,,,,"  300",",,X","  222",",,X",,,,,"  183",",,W","10193",",,W","10186",",,W","  211",",,W","   47",",,W"," 1549",",,X"," 1348",",,W",,,"   63",",,W","   48",",,W","   82",",,W",,,,,,,,,"   50",",,X","   50",",,X",,,,,,,,,"   94",",,X","  156",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","2011-05-17","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    8",",,Z,2400",,,,,"  289",",,X","  222",",,X",,,,,"  183",",,W","10183",",,W","10179",",,W","  211",",,W","   38",",,W"," 1127",",,X"," 0222",",,W",,,"   68",",,W","   48",",,W","   82",",,W",,,,,,,,,"   70",",,X","   60",",,X",,,,,,,,,"   72",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-05-18","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","   18",",,Z,2400",,,,,"  278",",,X","  211",",,X",,,,,"  200",",,W","10169",",,W","10166",",,W","  217",",,W","   19",",,W"," 1923",",,X"," 1337",",,W",,,"   77",",,W","   60",",,W","   90",",,W",,,,,,,,,"   20",",,X","   80",",,X",,,,,,,,,"   58",",,X","   72",",,X",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-05-19","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,Z,2400",,,,,"  300",",,X","  211",",,X",,,,,"  183",",,W","10179",",,W","10173",",,W","  211",",,W","   42",",,W"," 2321",",,X"," 1051",",,W",,,"   65",",,W","   45",",,W","   94",",,W",,,,,,,,,"   60",",,X","   70",",,X",,,,,,,,,"   89",",,X","  125",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","2011-05-20","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,Z,2400",,,,,"  300",",,X","  239",",,X",,,,,"  183",",,W","10196",",,W","10190",",,W","  211",",,W","   57",",,W"," 1514",",,X"," 1513",",,W",,,"   62",",,W","   48",",,W","   74",",,W",,,,,,,,,"   70",",,X","   70",",,X",,,,,,,,,"   98",",,X","  116",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","2011-05-21","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    5",",,X,2400",,,,,"  294",",,X","  233",",,X",,,,,"  183",",,W","10200",",,W","10196",",,W","  211",",,W","   67",",,W"," 1617",",,X"," 1531",",,W",,,"   63",",,W","   51",",,W","   74",",,W",,,,,,,,,"   50",",,X","   70",",,X",,,,,,,,,"  103",",,X","  148",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-05-22","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    3",",,X,2400",,,,,"  300",",,X","  233",",,X",,,,,"  189",",,W","10193",",,W","10190",",,W","  211",",,W","   68",",,W"," 1659",",,X"," 1009",",,W",,,"   65",",,W","   48",",,W","   79",",,W",,,,,,,,,"   60",",,X","   70",",,X",,,,,,,,,"  107",",,X","  143",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-05-23","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    3",",,X,2400",,,,,"  300",",,X","  239",",,X",,,,,"  183",",,W","10200",",,W","10196",",,W","  211",",,W","   72",",,W"," 1417",",,X"," 1733",",,W",,,"   61",",,W","   49",",,W","   69",",,W",,,,,,,,,"   50",",,X","   60",",,X",,,,,,,,,"  112",",,X","  156",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-05-24","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0","T,,X,2400",,,,,"  300",",,X","  239",",,X",,,,,"  178",",,W","10207",",,W","10200",",,W","  211",",,W","   76",",,W"," 1532",",,X"," 1532",",,W",,,"   60",",,W","   46",",,W","   74",",,W",,,,,,,,,"   60",",,X","   60",",,X",,,,,,,,,"  116",",,X","  156",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-05-25","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0","T,,X,2400",,,,,"  294",",,X","  239",",,X",,,,,"  178",",,W","10190",",,W","10186",",,W","  206",",,W","   80",",,W"," 1501",",,X"," 2300",",,W",,,"   60",",,W","   50",",,W","   74",",,W",,,,,,,,,"   60",",,X","   70",",,X",,,,,,,,,"  116",",,X","  143",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-05-26","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0","T,,X,2400",,,,,"  300",",,X","  244",",,X",,,,,"  183",",,W","10190",",,W","10183",",,W","  211",",,W","   74",",,W"," 1710",",,X"," 1203",",,W",,,"   60",",,W","   48",",,W","   69",",,W",,,,,,,,,"   60",",,X","   60",",,X",,,,,,,,,"  130",",,X","  170",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-05-27","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0","T,,X,2400",,,,,"  300",",,X","  239",",,X",,,,,"  178",",,W","10196",",,W","10190",",,W","  211",",,W","   68",",,W"," 1622",",,X"," 1559",",,W",,,"   59",",,W","   46",",,W","   71",",,W",,,,,,,,,"   70",",,X","   70",",,X",,,,,,,,,"  112",",,X","  148",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-05-28","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0","T,,X,2400",,,,,"  300",",,X","  244",",,X",,,,,"  183",",,W","10196",",,W","10190",",,W","  211",",,W","   69",",,W"," 1440",",,X"," 1533",",,W",,,"   60",",,W","   48",",,W","   69",",,W",,,,,,,,,"   50",",,X","   60",",,X",,,,,,,,,"  116",",,X","  161",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-05-29","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0","T,,X,2400",,,,,"  300",",,X","  233",",,X",,,,,"  189",",,W","10200",",,W","10196",",,W","  217",",,W","   64",",,W"," 1611",",,X"," 1612",",,W",,,"   65",",,W","   51",",,W","   79",",,W",,,,,,,,,"   60",",,X","   50",",,X",,,,,,,,,"  112",",,X","  143",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-05-30","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,X,2400",,,,,"  306",",,X","  239",",,X",,,,,"  183",",,W","10190",",,W","10186",",,W","  211",",,W","   66",",,W"," 1824",",,X"," 1813",",,W",,,"   60",",,W","   45",",,W","   74",",,W",,,,,,,,,"   60",",,X","   70",",,X",,,,,,,,,"   98",",,X","  143",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","2011-05-31","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    8",",,X,2400",,,,,"  289",",,X","  233",",,X",,,,,"  194",",,W","10193",",,W","10190",",,W","  217",",,W","   58",",,W"," 1411",",,X"," 1411",",,W",,,"   68",",,W","   57",",,W","   88",",,W",,,,,,,,,"   60",",,X","   50",",,X",,,,,,,,,"  103",",,X","  134",",,X",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00022521","2011-06-01","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,X,2400",,,,,"  300",",,X","  244",",,X",,,,,"  194",",,W","10200",",,W","10196",",,W","  217",",,W","   67",",,W"," 1622",",,X"," 1356",",,W",,,"   67",",,W","   55",",,W","   74",",,W",,,,,,,,,"   70",",,X","   60",",,X",,,,,,,,,"  112",",,X","  148",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","2011-06-02","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,X,2400",,,,,"  300",",,X","  244",",,X",,,,,"  189",",,W","10207",",,W","10200",",,W","  217",",,W","   66",",,W"," 1327",",,X"," 1514",",,W",,,"   63",",,W","   51",",,W","   72",",,W",,,,,,,,,"   60",",,X","   90",",,X",,,,,,,,,"  112",",,X","  148",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","2011-06-03","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","  234",",,X,2400",,,,,"  261",",,X","  200",",,X",,,,,"  194",",,W","10203",",,W","10193",",,W","  206",",,W","   41",",,W"," 2105",",,X"," 0728",",,W",,,"   79",",,W","   67",",,W","   93",",,W",,,,,,,,,"   40",",,X","   40",",,X",,,,,,,,,"  103",",,X","  130",",,X",,,,,"    1",",,W",,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00022521","2011-06-04","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","   56",",,X,2400",,,,,"  294",",,X","  206",",,X",,,,,"  189",",,W","10186",",,W","10179",",,W","  211",",,W","   35",",,W"," 0711",",,X"," 0710",",,W",,,"   73",",,W","   55",",,W","   90",",,W",,,,,,,,,"   70",",,X","   70",",,X",,,,,,,,,"   94",",,X","  116",",,X",,,,,"    1",",,W",,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00022521","2011-06-05","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    3",",,X,2400",,,,,"  300",",,X","  211",",,X",,,,,"  200",",,W","10186",",,W","10179",",,W","  217",",,W","   36",",,W"," 1803",",,X"," 1756",",,W",,,"   72",",,W","   51",",,W","   90",",,W",,,,,,,,,"   70",",,X","   70",",,X",,,,,,,,,"   89",",,X","  107",",,X",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-06-06","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0","T,,X,2400",,,,,"  294",",,X","  233",",,X",,,,,"  194",",,W","10179",",,W","10176",",,W","  217",",,W","   44",",,W"," 1612",",,X"," 1046",",,W",,,"   68",",,W","   53",",,W","   79",",,W",,,,,,,,,"   80",",,X","   80",",,X",,,,,,,,,"   80",",,X","  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,,,,
"USW00022521","2011-06-07","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    3",",,X,2400",,,,,"  289",",,X","  222",",,X",,,,,"  206",",,W","10169",",,W","10163",",,W","  222",",,W","   43",",,W"," 2345",",,X"," 1651",",,W",,,"   73",",,W","   59",",,W","   91",",,W",,,,,,,,,"   70",",,X","   70",",,X",,,,,,,,,"   80",",,X","  107",",,X",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-06-08","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,X,2400",,,,,"  294",",,X","  244",",,X",,,,,"  183",",,W","10163",",,W","10156",",,W","  211",",,W","   64",",,W"," 1714",",,X"," 1600",",,W",,,"   63",",,W","   55",",,W","   72",",,W",,,,,,,,,"   60",",,X","   50",",,X",,,,,,,,,"  103",",,X","  130",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","2011-06-09","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0","T,,X,2400",,,,,"  294",",,X","  233",",,X",,,,,"  183",",,W","10166",",,W","10159",",,W","  211",",,W","   65",",,W"," 1424",",,X"," 1221",",,W",,,"   62",",,W","   53",",,W","   69",",,W",,,,,,,,,"   60",",,X","   50",",,X",,,,,,,,,"  107",",,X","  143",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-06-10","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0","T,,X,2400",,,,,"  300",",,X","  239",",,X",,,,,"  183",",,W","10179",",,W","10169",",,W","  211",",,W","   69",",,W"," 1644",",,X"," 1342",",,W",,,"   60",",,W","   48",",,W","   74",",,W",,,,,,,,,"   60",",,X","   70",",,X",,,,,,,,,"  112",",,X","  143",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-06-11","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    3",",,X,2400",,,,,"  289",",,X","  228",",,X",,,,,"  206",",,W","10186",",,W","10179",",,W","  222",",,W","   55",",,W"," 1431",",,X"," 1429",",,W",,,"   74",",,W","   59",",,W","   91",",,W",,,,,,,,,"   60",",,X","   70",",,X",,,,,,,,,"   98",",,X","  134",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-06-12","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0","T,,X,2400",,,,,"  300",",,X","  233",",,X",,,,,"  200",",,W","10176",",,W","10169",",,W","  222",",,W","   50",",,W"," 1326",",,X"," 1326",",,W",,,"   71",",,W","   55",",,W","   88",",,W",,,,,,,,,"   50",",,X","   50",",,X",,,,,,,,,"   98",",,X","  116",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-06-13","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0","T,,X,2400",,,,,"  306",",,X","  233",",,X",,,,,"  206",",,W","10183",",,W","10173",",,W","  222",",,W","   43",",,W"," 1440",",,X"," 1440",",,W",,,"   70",",,W","   49",",,W","   90",",,W",,,,,,,,,"   60",",,X","   60",",,X",,,,,,,,,"  103",",,X","  125",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-06-14","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,X,2400",,,,,"  306",",,X","  239",",,X",,,,,"  200",",,W","10200",",,W","10190",",,W","  222",",,W","   44",",,W"," 1537",",,X"," 1630",",,W",,,"   66",",,W","   48",",,W","   90",",,W",,,,,,,,,"   60",",,X","   70",",,X",,,,,,,,,"   98",",,X","  130",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","2011-06-15","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0","T,,X,2400",,,,,"  306",",,X","  244",",,X",,,,,"  194",",,W","10193",",,W","10190",",,W","  217",",,W","   66",",,W"," 1529",",,X"," 1123",",,W",,,"   66",",,W","   48",",,W","   85",",,W",,,,,,,,,"   70",",,X","   70",",,X",,,,,,,,,"  107",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-06-16","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0","T,,X,2400",,,,,"  306",",,X","  239",",,X",,,,,"  200",",,W","10183",",,W","10173",",,W","  222",",,W","   67",",,W"," 1637",",,X"," 1147",",,W",,,"   68",",,W","   48",",,W","   89",",,W",,,,,,,,,"   60",",,X","   60",",,X",,,,,,,,,"  107",",,X","  143",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-06-17","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0","T,,X,2400",,,,,"  300",",,X","  239",",,X",,,,,"  189",",,W","10183",",,W","10176",",,W","  217",",,W","   66",",,W"," 1538",",,X"," 1148",",,W",,,"   63",",,W","   51",",,W","   74",",,W",,,,,,,,,"   60",",,X","   50",",,X",,,,,,,,,"  107",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-06-18","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0","T,,X,2400",,,,,"  300",",,X","  239",",,X",,,,,"  200",",,W","10190",",,W","10186",",,W","  222",",,W","   60",",,W"," 1806",",,X"," 1409",",,W",,,"   69",",,W","   53",",,W","   88",",,W",,,,,,,,,"   50",",,X","   70",",,X",,,,,,,,,"  103",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-06-19","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0","T,,X,2400",,,,,"  300",",,X","  233",",,X",,,,,"  194",",,W","10186",",,W","10186",",,W","  217",",,W","   60",",,W"," 1213",",,X"," 1750",",,W",,,"   67",",,W","   49",",,W","   85",",,W",,,,,,,,,"   60",",,X","   80",",,X",,,,,,,,,"  112",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-06-20","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","   15",",,X,2400",,,,,"  300",",,X","  228",",,X",,,,,"  200",",,W","10163",",,W","10156",",,W","  222",",,W","   41",",,W"," 1255",",,X"," 1254",",,W",,,"   74",",,W","   48",",,W","   94",",,W",,,,,,,,,"   70",",,X","   80",",,X",,,,,,,,,"   98",",,X","  130",",,X",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-06-21","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","   13",",,X,2400",,,,,"  294",",,X","  222",",,X",,,,,"  206",",,W","10149",",,W","10142",",,W","  222",",,W","   37",",,W"," 1319",",,X"," 1318",",,W",,,"   77",",,W","   55",",,W","   94",",,W",,,,,,,,,"   60",",,X","   50",",,X",,,,,,,,,"   98",",,X","  125",",,X",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00022521","2011-06-22","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","   20",",,X,2400",,,,,"  294",",,X","  222",",,X",,,,,"  211",",,W","10163",",,W","10156",",,W","  228",",,W","   39",",,W"," 1437",",,X"," 1438",",,W",,,"   75",",,W","   57",",,W","  100",",,W",,,,,,,,,"   60",",,X","   60",",,X",,,,,,,,,"   94",",,X","  116",",,X",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
