"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES"
"USW00012839","2013-03-20","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  147",",,X,2400",,,,,"  289",",,X","  178",",,X",,,,,"  172",",,W","10132",",,W","10125",",,W","  194",",,W","   21",",,X",,,,,,,"   74",",,W","   55",",,W","   93",",,W",,,,,,,,,"  290",",,X","  290",",,X",,,,,,,"   76",",,X","  125",",,X",,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00012839","2013-03-21","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,X,2400",,,,,"  256",",,X","  178",",,X",,,,,"  122",",,W","10129",",,W","10115",",,W","  161",",,W","   25",",,X",,,,,"   96",",,W","   61",",,W","   35",",,W","   90",",,W",,,,,"  702",",,W",,,"  330",",,X","   80",",,X",,,,,,,"   63",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-03-22","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","   25",",,X,2400",,,,,"  256",",,X","  172",",,X",,,,,"  178",",,W","10146",",,W","10135",",,W","  194",",,W","   38",",,X",,,,,,,"   78",",,W","   62",",,W","   97",",,W",,,,,,,,,"  120",",,X","  140",",,X",,,,,,,"   89",",,X","  125",",,X",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00012839","2013-03-23","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,X,2400",,,,,"  300",",,X","  206",",,X",,,,,"  222",",,W","10132",",,W","10122",",,W","  233",",,W","   36",",,X",,,,,"   96",",,W","   81",",,W","   63",",,W","   98",",,W",,,,,"  702",",,W",,,"  130",",,X","  140",",,X",,,,,,,"   76",",,X","  130",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00012839","2013-03-24","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0","T,,X,2400",,,,,"  322",",,X","  239",",,X",,,,,"  217",",,W","10091",",,W","10085",",,W","  233",",,W","   54",",,X",,,,,"   96",",,W","   74",",,W","   52",",,W","   98",",,W",,,,,"  706",",,W",,,"  200",",,X","  220",",,X",,,,,,,"  125",",,X","  170",",,X",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00012839","2013-03-25","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0","T,,X,2400",,,,,"  278",",,X","  178",",,X",,,,,"  144",",,W","10119",",,W","10098",",,W","  189",",,W","   34",",,X",,,,,"   84",",,W","   56",",,W","   33",",,W","   91",",,W",,,,,"  616",",,W",,,"  330",",,X","   10",",,X",,,,,,,"   63",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00012839","2013-03-26","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,X,2400",,,,,"  217",",,X","  111",",,X",,,,,"   28",",,W","10196",",,W","10176",",,W","  100",",,W","   47",",,X",,,,,"   93",",,W","   41",",,W","   24",",,W","   62",",,W",,,,,"  687",",,W",,,"  320",",,X","  280",",,X",,,,,,,"   76",",,X","  112",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-03-27","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,X,2400",,,,,"  211",",,X","   83",",,X",,,,,"   33",",,W","10234",",,W","10224",",,W","   94",",,W","   30",",,X",,,,,"   98",",,W","   46",",,W","   34",",,W","   68",",,W",,,,,"  722",",,W",,,"  340",",,X","  340",",,X",,,,,,,"   58",",,X","   80",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-03-28","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,X,2400",,,,,"  239",",,X","  117",",,X",,,,,"   56",",,W","10234",",,W","10224",",,W","  117",",,W","   25",",,X",,,,,"   98",",,W","   45",",,W","   24",",,W","   69",",,W",,,,,"  723",",,W",,,"   80",",,X","   50",",,X",,,,,,,"   67",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-03-29","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,X,2400",,,,,"  250",",,X","  161",",,X",,,,,"   83",",,W","10240",",,W","10230",",,W","  139",",,W","   36",",,X",,,,,"   96",",,W","   48",",,W","   39",",,W","   59",",,W",,,,,"  716",",,W",,,"   90",",,X","   80",",,X",,,,,,,"   89",",,X","  116",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-03-30","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,X,2400",,,,,"  244",",,X","  150",",,X",,,,,"  106",",,W","10234",",,W","10224",",,W","  150",",,W","   30",",,X",,,,,"   95",",,W","   55",",,W","   37",",,W","   73",",,W",,,,,"  706",",,W",,,"   90",",,X","  100",",,Z",,,,,,,"   72",",,X","  107",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-03-31","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,X,2400",,,,,"  267",",,X","  172",",,X",,,,,"  167",",,W","10200",",,W","10190",",,W","  189",",,W","   42",",,X",,,,,,,"   67",",,W","   54",",,W","   82",",,W",,,,,,,,,"  120",",,X","  140",",,X",,,,,,,"   89",",,X","  125",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-01","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  155",",,W,2400",,,,,"  283",",,W","  200",",,W",,,,,"  189",",,W","10169",",,W","10159",",,W","  206",",,W","   31",",,W",,,,,"   95",",,W","   77",",,W","   63",",,W","   91",",,W","  235","H,,S",,,"  705",",,W",,,"  160",",,W","  150",",,W",,,,,,,"   67",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-02","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400",,,,,"  294",",,W","  189",",,W",,,,,"  178",",,W","10179",",,W","10163",",,W","  200",",,W","   23",",,W",,,,,,,"   71",",,W","   43",",,W","   93",",,W","  234","H,,S",,,,,,,"   90",",,W","  110",",,W",,,,,,,"   58",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-03","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400",,,,,"  278",",,W","  211",",,W",,,,,"  194",",,W","10173",",,W","10163",",,W","  211",",,W","   40",",,W",,,,,,,"   73",",,W","   60",",,W","   85",",,W","  246","H,,S",,,,,,,"  120",",,W","  140",",,W",,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-04","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    3",",,W,2400",,,,,"  294",",,W","  206",",,W",,,,,"  206",",,W","10159",",,W","10152",",,W","  222",",,W","   43",",,W",,,,,,,"   78",",,W","   67",",,W","   91",",,W","  251","H,,S",,,,,,,"  160",",,W","  170",",,W",,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-05","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  389",",,W,2400",,,,,"  244",",,W","  183",",,W",,,,,"  183",",,W","10135",",,W","10119",",,W","  189",",,W","   23",",,W",,,,,,,"   88",",,W","   74",",,W","   94",",,W","  213","H,,S",,,,,,,"  330",",,W","  320",",,W",,,,,,,"   67",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-06","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400",,,,,"  272",",,W","  161",",,W",,,,,"  150",",,W","10166",",,W","10152",",,W","  172",",,W","   34",",,W",,,,,"   93",",,W","   69",",,W","   47",",,W","   90",",,W","  204","H,,S",,,"  703",",,W",,,"   70",",,W","   80",",,W",,,,,,,"   81",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-07","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0","T,,W,2400",,,,,"  267",",,W","  189",",,W",,,,,"  161",",,W","10190",",,W","10173",",,W","  189",",,W","   41",",,W",,,,,"   94",",,W","   66",",,W","   54",",,W","   76",",,W","  232","H,,S",,,"  709",",,W",,,"   80",",,W","  110",",,W",,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-08","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400",,,,,"  278",",,W","  200",",,W",,,,,"  156",",,W","10193",",,W","10179",",,W","  189",",,W","   33",",,W",,,,,,,"   61",",,W","   45",",,W","   76",",,W","  236","H,,S",,,,,,,"   90",",,W","  120",",,W",,,,,,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-09","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400",,,,,"  283",",,W","  217",",,W",,,,,"  178",",,W","10196",",,W","10186",",,W","  206",",,W","   49",",,W",,,,,"   94",",,W","   67",",,W","   51",",,W","   79",",,W","  244","H,,S",,,"  709",",,W",,,"   90",",,W","  100",",,W",,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-10","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400",,,,,"  289",",,W","  228",",,W",,,,,"  206",",,W","10176",",,W","10166",",,W","  222",",,W","   60",",,W",,,,,"   94",",,W","   73",",,W","   61",",,W","   82",",,W","  255","H,,S",,,"  715",",,W",,,"  110",",,W","  110",",,W",,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-11","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0","T,,W,2400",,,,,"  289",",,W","  244",",,W",,,,,"  217",",,W","10146",",,W","10135",",,W","  228",",,W","   64",",,W",,,,,,,"   76",",,W","   63",",,W","   85",",,W","  261","H,,S",,,,,,,"  110",",,W","  140",",,W",,,,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-12","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0","T,,W,2400",,,,,"  311",",,W","  256",",,W",,,,,"  228",",,W","10139",",,W","10125",",,W","  244",",,W","   49",",,W",,,,,,,"   76",",,W","   61",",,W","   88",",,W","  274","H,,S",,,,,,,"  150",",,W","  180",",,W",,,,,,,"   81",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-13","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","   20",",,W,2400",,,,,"  300",",,W","  233",",,W",,,,,"  222",",,W","10139",",,W","10129",",,W","  239",",,W","   30",",,W",,,,,"   92",",,W","   79",",,W","   61",",,W","   88",",,W","  264","H,,S",,,"  701",",,W",,,"  180",",,W","  180",",,W",,,,,,,"   72",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-14","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400",,,,,"  306",",,W","  244",",,W",,,,,"  222",",,W","10142",",,W","10132",",,W","  239",",,W","   43",",,W",,,,,,,"   76",",,W","   61",",,W","   90",",,W","  270","H,,S",,,,,,,"  130",",,W","  120",",,W",,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-15","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    8",",,W,2400",,,,,"  300",",,W","  239",",,W",,,,,"  228",",,W","10159",",,W","10146",",,W","  239",",,W","   26",",,W",,,,,"   87",",,W","   81",",,W","   65",",,W","   88",",,W","  265","H,,S",,,"  665",",,W",,,"  110",",,W","  110",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-16","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400",,,,,"  311",",,W","  233",",,W",,,,,"  217",",,W","10186",",,W","10173",",,W","  233",",,W","   35",",,W",,,,,,,"   73",",,W","   54",",,W","   90",",,W","  266","H,,S",,,,,,,"   70",",,W","   80",",,W",,,,,,,"   72",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-17","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400",,,,,"  300",",,W","  250",",,W",,,,,"  206",",,W","10179",",,W","10169",",,W","  228",",,W","   47",",,W",,,,,,,"   70",",,W","   59",",,W","   82",",,W","  269","H,,S",,,,,,,"   90",",,W","   80",",,W",,,,,,,"   81",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-18","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400",,,,,"  306",",,W","  244",",,W",,,,,"  211",",,W","10166",",,W","10152",",,W","  228",",,W","   50",",,W",,,,,"   94",",,W","   69",",,W","   53",",,W","   79",",,W","  269","H,,S",,,"  722",",,W",,,"  110",",,W","  130",",,W",,,,,,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-19","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400",,,,,"  306",",,W","  256",",,W",,,,,"  217",",,W","10166",",,W","10152",",,W","  233",",,W","   57",",,W",,,,,"   94",",,W","   70",",,W","   53",",,W","   79",",,W","  274","H,,S",,,"  723",",,W",,,"  140",",,W","  160",",,W",,,,,,,"   98",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-20","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","   46",",,W,2400",,,,,"  322",",,W","  233",",,W",,,,,"  217",",,W","10166",",,W","10152",",,W","  233",",,W","   26",",,W",,,,,"   92",",,W","   75",",,W","   43",",,W","   88",",,W","  274","H,,S",,,"  715",",,W",,,"  360",",,W","  360",",,W",,,,,,,"   76",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-21","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0","T,,W,2400",,,,,"  300",",,W","  233",",,W",,,,,"  217",",,W","10176",",,W","10169",",,W","  228",",,W","   26",",,W",,,,,"   75",",,W","   79",",,W","   51",",,W","   96",",,W","  253","H,,S",,,"  579",",,W",,,"  110",",,W","  110",",,W",,,,,,,"   98",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-22","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","   74",",,W,2400",,,,,"  272",",,W","  217",",,W",,,,,"  211",",,W","10163",",,W","10152",",,W","  222",",,W","   23",",,W",,,,,"   73",",,W","   83",",,W","   69",",,W","   94",",,W","  249","H,,S",,,"  566",",,W",,,"   90",",,W","  100",",,W",,,,,,,"   67",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-23","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400",,,,,"  289",",,W","  206",",,W",,,,,"  178",",,W","10169",",,W","10152",",,W","  206",",,W","   39",",,W",,,,,"   97",",,W","   67",",,W","   51",",,W","   90",",,W","  242","H,,S",,,"  756",",,W",,,"   70",",,W","   10",",,W",,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-24","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400",,,,,"  289",",,W","  222",",,W",,,,,"  167",",,W","10193",",,W","10179",",,W","  200",",,W","   41",",,W",,,,,,,"   58",",,W","   48",",,W","   66",",,W","  253","H,,S",,,,,,,"  100",",,W","   90",",,W",,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-25","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400",,,,,"  289",",,W","  217",",,W",,,,,"  150",",,W","10210",",,W","10196",",,W","  189",",,W","   36",",,W",,,,,,,"   54",",,W","   41",",,W","   68",",,W","  253","H,,S",,,,,,,"   60",",,W","   90",",,W",,,,,,,"   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-26","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400",,,,,"  283",",,W","  206",",,W",,,,,"  161",",,W","10220",",,W","10210",",,W","  194",",,W","   40",",,W",,,,,"   97",",,W","   59",",,W","   46",",,W","   68",",,W","  247","H,,S",,,"  759",",,W",,,"   80",",,W","   90",",,W",,,,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-27","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400",,,,,"  283",",,W","  228",",,W",,,,,"  167",",,W","10203",",,W","10196",",,W","  200",",,W","   50",",,W",,,,,"   97",",,W","   59",",,W","   47",",,W","   66",",,W","  252","H,,S",,,"  758",",,W",,,"   90",",,W","   90",",,W",,,,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-28","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400",,,,,"  289",",,W","  233",",,W",,,,,"  167",",,W","10176",",,W","10169",",,W","  200",",,W","   61",",,W",,,,,,,"   59",",,W","   49",",,W","   69",",,W","  257","H,,S",,,,,,,"   90",",,W","   90",",,W",,,,,,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-29","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","   20",",,W,2400",,,,,"  289",",,W","  239",",,W",,,,,"  200",",,W","10156",",,W","10146",",,W","  222",",,W","   47",",,W",,,,,"   74",",,W","   73",",,W","   61",",,W","   85",",,W","  254","H,,S",,,"  582",",,W",,,"  130",",,W","  130",",,W",,,,,,,"   81",",,W","  112",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-04-30","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  592",",,W,2400",,,,,"  283",",,W","  206",",,W",,,,,"  206",",,W","10152",",,W","10142",",,W","  217",",,W","   30",",,W",,,,,,,"   79",",,W","   67",",,W","   93",",,W","  246","H,,S",,,,,,,"  200",",,W","  200",",,W",,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-05-01","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  269",",,W,2400",,,,,"  294",",,W","  217",",,W",,,,,"  211",",,W","10146",",,W","10135",",,W","  222",",,W","   23",",,W",,,,,"   75",",,W","   82",",,W","   65",",,W","   91",",,W","  250","H,,S",,,"  594",",,W",,,"  220",",,W","  220",",,W",,,,,,,"  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-05-02","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  274",",,W,2400",,,,,"  278",",,W","  206",",,W",,,,,"  206",",,W","10119",",,W","10108",",,W","  217",",,W","   30",",,W",,,,,"   72",",,W","   85",",,W","   67",",,W","   96",",,W","  238","H,,S",,,"  568",",,W",,,"  280",",,W","  280",",,W",,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-05-03","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0","T,,W,2400",,,,,"  300",",,W","  200",",,W",,,,,"  194",",,W","10078",",,W","10068",",,W","  206",",,W","   22",",,W",,,,,"   90",",,W","   77",",,W","   55",",,W","   96",",,W","  232","H,,S",,,"  709",",,W",,,"  180",",,W","  180",",,W",,,,,,,"   89",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-05-04","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400",,,,,"  311",",,W","  211",",,W",,,,,"  189",",,W","10078",",,W","10064",",,W","  211",",,W","   35",",,W",,,,,"   90",",,W","   68",",,W","   46",",,W","   93",",,W","  253","H,,S",,,"  709",",,W",,,"  280",",,W","  250",",,W",,,,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-05-05","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400",,,,,"  283",",,W","  200",",,W",,,,,"  156",",,W","10115",",,W","10102",",,W","  189",",,W","   31",",,W",,,,,,,"   62",",,W","   41",",,W","   93",",,W","  241","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-05-06","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400",,,,,"  294",",,W","  178",",,W",,,,,"  144",",,W","10156",",,W","10142",",,W","  178",",,W","   27",",,W",,,,,,,"   59",",,W","   36",",,W","   79",",,W","  238","H,,S",,,,,,,"  150",",,W","  140",",,W",,,,,,,"   67",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-05-07","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400",,,,,"  294",",,W","  189",",,W",,,,,"  156",",,W","10169",",,W","10156",",,W","  189",",,W","   31",",,W",,,,,,,"   61",",,W","   37",",,W","   84",",,W","  241","H,,S",,,,,,,"  260",",,W","  260",",,W",,,,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-05-08","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400",,,,,"  300",",,W","  194",",,W",,,,,"  161",",,W","10196",",,W","10179",",,W","  194",",,W","   19",",,W",,,,,"   97",",,W","   62",",,W","   40",",,W","   84",",,W","  239","H,,S",,,"  776",",,W",,,"  150",",,W","  330",",,W",,,,,,,"   58",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-05-09","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","   28",",,W,2400",,,,,"  306",",,W","  211",",,W",,,,,"  189",",,W","10196",",,W","10186",",,W","  217",",,W","   22",",,W",,,,,"   90",",,W","   67",",,W","   49",",,W","   85",",,W","  257","H,,S",,,"  720",",,W",,,"  120",",,W","  150",",,W",,,,,,,"   67",",,W","   98",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-05-10","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0","T,,W,2400",,,,,"  306",",,W","  217",",,W",,,,,"  217",",,W","10186",",,W","10176",",,W","  233",",,W","   30",",,W",,,,,"   84",",,W","   77",",,W","   61",",,W","   87",",,W","  264","H,,S",,,"  669",",,W",,,"  120",",,W","  120",",,W",,,,,,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2013-05-11","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","   15",",,W,2400",,,,,"  306",",,W","  233",",,W",,,,,"  222",",,W","10176",",,W","10163",",,W","  233",",,W","   27",",,W",,,,,"   82",",,W","   79",",,W","   63",",,W","   91",",,W","  266","H,,S",,,"  653",",,W",,,"  130",",,W","  150",",,W",,,,,,,"   89",",,W","  112",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
