"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN33","SN33_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SN53","SN53_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX33","SX33_ATTRIBUTES","SX52","SX52_ATTRIBUTES","SX53","SX53_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00013722","2009-09-05","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  317",",,0","  139",",,0",,,,,"  139",",,W","10207",",,W","10047",",,W","  178",",,W","   15",",,W"," 1302",",,X",,," 1722",",,W",,,"   58",",,W","   33",",,W","   90",",,W",,,,,,,"   70",",,X","  150",",,X",,,"    0",",,0",,,"   54",",,X","   80",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","2009-09-06","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  306",",,0","  172",",,0",,,,,"  139",",,W","10220",",,W","10064",",,W","  178",",,W","   28",",,W"," 1335",",,X",,," 1616",",,W",,,"   59",",,W","   33",",,W","   90",",,W",,,,,,,"  100",",,X","   90",",,X",,,"    0",",,0",,,"   89",",,X","  125",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","2009-09-07","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","  145",",,0,2400","    0",",,0,","    0",",,0,","  261",",,0","  172",",,0",,,,,"  183",",,W","10179",",,W","10027",",,W","  194",",,W","   33",",,W"," 1542",",,X",,," 1543",",,W",,,"   86",",,W","   67",",,W","   93",",,W",,,,,,,"   50",",,X","   40",",,X",,,"    0",",,0",,,"   80",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,0",,,,,"    1",",,W",,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,,,,,,,
"USW00013722","2009-09-08","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  267",",,0","  200",",,0",,,,,"  183",",,W","10156",",,W","10003",",,W","  194",",,W","   36",",,W"," 1418",",,X",,," 1435",",,W",,,"   80",",,W","   60",",,W","   93",",,W",,,,,,,"   30",",,X","   30",",,X",,,"    0",",,0",,,"   76",",,X","  107",",,X",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,,,,,,,
"USW00013722","2009-09-09","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  278",",,0","  167",",,0",,,,,"  150",",,W","10190",",,W","10034",",,W","  178",",,W","   20",",,W"," 2222",",,X",,," 2222",",,W",,,"   67",",,W","   42",",,W","   90",",,W",,,,,,,"   90",",,X","  100",",,X",,,"    0",",,0",,,"   67",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","2009-09-10","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  222",",,0","  150",",,0",,,,,"  150",",,W","10224",",,W","10064",",,W","  167",",,W","   26",",,W"," 1227",",,X",,," 1222",",,W",,,"   80",",,W","   68",",,W","   90",",,W",,,,,,,"   50",",,X","   40",",,X",,,"    0",",,0",,,"   72",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","2009-09-11","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  283",",,0","  133",",,0",,,,,"  133",",,W","10193",",,W","10041",",,W","  161",",,W","   13",",,W"," 1420",",,X",,," 1048",",,W",,,"   67",",,W","   41",",,W","   93",",,W",,,,,,,"  280",",,X","   70",",,X",,,"    0",",,0",,,"   54",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","2009-09-12","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  306",",,0","  156",",,0",,,,,"  144",",,W","10149",",,W"," 9997",",,W","  172",",,W","   14",",,W"," 1229",",,X",,," 1419",",,W",,,"   62",",,W","   35",",,W","   93",",,W",,,,,,,"  270",",,X","   30",",,X",,,"    0",",,0",,,"   54",",,X","   72",",,X",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","2009-09-13","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  278",",,0","  150",",,0",,,,,"  144",",,W","10152",",,W"," 9997",",,W","  172",",,W","   19",",,W"," 1526",",,X",,," 1526",",,W",,,"   68",",,W","   42",",,W","   93",",,W",,,,,,,"   50",",,X","   10",",,X",,,"    0",",,0",,,"   58",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,
"USW00013722","2009-09-14","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  306",",,0","  139",",,0",,,,,"  139",",,W","10159",",,W","10003",",,W","  172",",,W","    9",",,W"," 1542",",,X",,," 1741",",,W",,,"   63",",,W","   35",",,W","   93",",,W",,,,,,,"   90",",,X","  120",",,X",,,"    0",",,0",,,"   54",",,X","   72",",,X",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013722","2009-09-15","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  328",",,0","  167",",,0",,,,,"  156",",,W","10152",",,W"," 9997",",,W","  189",",,W","   18",",,W"," 1211",",,X",,," 1209",",,W",,,"   61",",,W","   35",",,W","   87",",,W",,,,,,,"  240",",,X","  240",",,X",,,"    0",",,0",,,"   54",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","2009-09-16","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","   13",",,0,2400","    0",",,0,","    0",",,0,","  261",",,0","  194",",,0",,,,,"  178",",,W","10163",",,W","10003",",,W","  194",",,W","   21",",,W"," 1957",",,X",,," 1956",",,W",,,"   75",",,W","   60",",,W","   93",",,W",,,,,,,"   40",",,X","   40",",,X",,,"    0",",,0",,,"   63",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00013722","2009-09-17","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","   94",",,0,2400","    0",",,0,","    0",",,0,","  217",",,0","  183",",,0",,,,,"  183",",,W","10196",",,W","10037",",,W","  189",",,W","   18",",,W"," 0110",",,X",,," 0103",",,W",,,"   89",",,W","   84",",,W","   93",",,W",,,,,,,"   70",",,X","   80",",,X",,,"    0",",,0",,,"   45",",,X","   63",",,X",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00013722","2009-09-18","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  250",",,0","  183",",,0",,,,,"  178",",,W","10196",",,W","10041",",,W","  189",",,W","    9",",,W"," 0059",",,X",,," 0041",",,W",,,"   82",",,W","   69",",,W","   96",",,W",,,,,,,"  110",",,X","  130",",,X",,,"    0",",,0",,,"   45",",,X","   63",",,X",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","2009-09-19","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  272",",,0","  167",",,0",,,,,"  178",",,W","10217",",,W","10051",",,W","  194",",,W","   25",",,W"," 2127",",,X",,," 2202",",,W",,,"   79",",,W","   60",",,W","   93",",,W",,,,,,,"   90",",,X","   80",",,X",,,"    0",",,0",,,"   67",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,
"USW00013722","2009-09-20","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  256",",,0","  167",",,0",,,,,"  150",",,W","10244",",,W","10085",",,W","  172",",,W","   31",",,W"," 0836",",,X",,," 0836",",,W",,,"   71",",,W","   54",",,W","   86",",,W",,,,,,,"   80",",,X","   80",",,X",,,"    0",",,0",,,"   67",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","2009-09-21","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  278",",,0","  139",",,0",,,,,"  144",",,W","10234",",,W","10075",",,W","  172",",,W","   25",",,W"," 1347",",,X",,," 1346",",,W",,,"   69",",,W","   42",",,W","   93",",,W",,,,,,,"   90",",,X","   90",",,X",,,"    0",",,0",,,"   67",",,X","  107",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","2009-09-22","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","  368",",,0,2400","    0",",,0,","    0",",,0,","  272",",,0","  178",",,0",,,,,"  200",",,W","10220",",,W","10064",",,W","  206",",,W","   19",",,W"," 1504",",,X",,," 1502",",,W",,,"   88",",,W","   69",",,W","   94",",,W",,,,,,,"   90",",,X","   90",",,X",,,"    0",",,0",,,"   58",",,X","   80",",,X",,,,,,,,,,,,,,,,,,,"    1",",,0",,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00013722","2009-09-23","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","   64",",,0,2400","    0",",,0,","    0",",,0,","  283",",,0","  217",",,0",,,,,"  217",",,W","10210",",,W","10058",",,W","  222",",,W","   10",",,W"," 1150",",,X",,," 1149",",,W",,,"   88",",,W","   74",",,W","   96",",,W",,,,,,,"  150",",,X","  150",",,X",,,"    0",",,0",,,"   58",",,X","   72",",,X",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00013722","2009-09-24","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  322",",,0","  217",",,0",,,,,"  211",",,W","10183",",,W","10030",",,W","  222",",,W","   15",",,W"," 1717",",,X",,," 1800",",,W",,,"   77",",,W","   47",",,W","   94",",,W",,,,,,,"  220",",,X","  220",",,X",,,"    0",",,0",,,"   45",",,X","   58",",,X",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00013722","2009-09-25","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    5",",,0,2400","    0",",,0,","    0",",,0,","  250",",,0","  167",",,0",,,,,"  189",",,W","10193",",,W","10034",",,W","  194",",,W","   28",",,W"," 1505",",,X",,," 1441",",,W",,,"   89",",,W","   79",",,W","   94",",,W",,,,,,,"   50",",,X","   50",",,X",,,"    0",",,0",,,"   89",",,X","  116",",,X",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,,,,,,,
"USW00013722","2009-09-26","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","   81",",,0,2400","    0",",,0,","    0",",,0,","  200",",,0","  172",",,0",,,,,"  161",",,W","10179",",,W","10030",",,W","  172",",,W","   29",",,W"," 1257",",,X",,," 1239",",,W",,,"   87",",,W","   78",",,W","   93",",,W",,,,,,,"   90",",,X","  110",",,X",,,"    0",",,0",,,"   63",",,X","   80",",,X",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,,,,,,,
"USW00013722","2009-09-27","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","   25",",,0,2400","    0",",,0,","    0",",,0,","  272",",,0","  161",",,0",,,,,"  161",",,W","10075",",,W"," 9915",",,W","  178",",,W","   13",",,W"," 1539",",,X",,," 1332",",,W",,,"   79",",,W","   48",",,W","   97",",,W",,,,,,,"  260",",,X","  270",",,X",,,"    0",",,0",,,"   63",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,,,"    1",",,0",,,,,,,"    1",",,0",,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,,,,,
"USW00013722","2009-09-28","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","   56",",,0,2400","    0",",,0,","    0",",,0,","  300",",,0","  128",",,0",,,,,"  144",",,W","10054",",,W"," 9898",",,W","  167",",,W","   37",",,W"," 1752",",,X",,," 1750",",,W",,,"   71",",,W","   47",",,W","   96",",,W",,,,,,,"  290",",,X","  260",",,X",,,"    0",",,0",,,"  116",",,X","  192",",,X",,,,,,,,,,,,,,,,,,,"    1",",,0",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,,,,
"USW00013722","2009-09-29","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  222",",,0","  100",",,0",,,,,"   67",",,W","10105",",,W"," 9942",",,W","  111",",,W","   23",",,W"," 1153",",,X",,," 1213",",,W",,,"   57",",,W","   36",",,W","   83",",,W",,,,,,,"  260",",,X","  240",",,X",,,"    0",",,0",,,"   72",",,X","  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","2009-09-30","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  239",",,0","   83",",,0",,,,,"   83",",,W","10152",",,W"," 9986",",,W","  117",",,W","   14",",,W"," 1015",",,X",,," 1011",",,W",,,"   63",",,W","   39",",,W","   89",",,W",,,,,,,"   30",",,X","   40",",,X",,,"    0",",,0",,,"   54",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","2009-10-01","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  228",",,0","  106",",,0",,,,,"   89",",,W","10173",",,W","10014",",,W","  122",",,W","   17",",,W"," 1509",",,X",,," 1508",",,W",,,"   64",",,W","   43",",,W","   83",",,W",,,,,,,"  240",",,X","  230",",,X",,,"    0",",,0",,,"   63",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","2009-10-02","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  250",",,0","  128",",,0",,,,,"  139",",,W","10132",",,W"," 9980",",,W","  161",",,W","   31",",,W"," 1240",",,X",,," 1240",",,W",,,"   72",",,W","   52",",,W","   87",",,W",,,,,,,"  210",",,X","  210",",,X",,,"    0",",,0",,,"   72",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","2009-10-03","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  278",",,0","  128",",,0",,,,,"  133",",,W","10119",",,W"," 9959",",,W","  161",",,W","   13",",,W"," 1334",",,X",,," 1220",",,W",,,"   67",",,W","   37",",,W","   93",",,W",,,,,,,"  240",",,X","  230",",,X",,,"    0",",,0",,,"   72",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","2009-10-04","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  239",",,0","   94",",,0",,,,,"   89",",,W","10166",",,W","10003",",,W","  122",",,W","   12",",,W"," 1423",",,X",,," 1338",",,W",,,"   65",",,W","   35",",,W","   93",",,W",,,,,,,"  250",",,X","  260",",,X",,,"    0",",,0",,,"   63",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013722","2009-10-05","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","   23",",,0,2400","    0",",,0,","    0",",,0,","  194",",,0","  139",",,0",,,,,"  128",",,W","10176",",,W","10020",",,W","  144",",,W","    9",",,W"," 1317",",,X",,," 1317",",,W",,,"   81",",,W","   68",",,W","   93",",,W",,,,,,,"  230",",,X","  240",",,X",,,"    0",",,0",,,"   36",",,X","   45",",,X",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00013722","2009-10-06","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    5",",,0,2400","    0",",,0,","    0",",,0,","  189",",,0","  156",",,0",,,,,"  156",",,W","10139",",,W"," 9990",",,W","  161",",,W","   17",",,W"," 2348",",,X",,," 2342",",,W",,,"   89",",,W","   81",",,W","   93",",,W",,,,,,,"  240",",,X","  230",",,X",,,"    0",",,0",,,"   63",",,X","   80",",,X",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,,,,,,,
"USW00013722","2009-10-07","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  283",",,0","  144",",,0",,,,,"  122",",,W","10115",",,W"," 9949",",,W","  161",",,W","   41",",,W"," 1210",",,X",,," 1209",",,W",,,"   58",",,W","   27",",,W","   90",",,W",,,,,,,"  280",",,X","  280",",,X",,,"    0",",,0",,,"   89",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00013722","2009-10-08","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  233",",,0","   72",",,0",,,,,"   72",",,W","10210",",,W","10051",",,W","  111",",,W","   12",",,W"," 1708",",,X",,," 1525",",,W",,,"   58",",,W","   35",",,W","   86",",,W",,,,,,,"  190",",,X","  170",",,X",,,"    0",",,0",,,"   40",",,X","   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","2009-10-09","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  283",",,0","  133",",,0",,,,,"  167",",,W","10149",",,W"," 9997",",,W","  189",",,W","   46",",,W"," 1632",",,X",,," 1632",",,W",,,"   75",",,W","   61",",,W","   87",",,W",,,,,,,"  220",",,X","  210",",,X",,,"    0",",,0",,,"   80",",,X","  107",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","2009-10-10","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    5",",,0,2400","    0",",,0,","    0",",,0,","  261",",,0","  150",",,0",,,,,"  178",",,W","10146",",,W"," 9980",",,W","  194",",,W","   35",",,W"," 0518",",,X",,," 0511",",,W",,,"   73",",,W","   56",",,W","   90",",,W",,,,,,,"  220",",,X","  220",",,X",,,"    0",",,0",,,"   76",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00013722","2009-10-11","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    3",",,0,2400","    0",",,0,","    0",",,0,","  211",",,0","  133",",,0",,,,,"  100",",,W","10227",",,W","10064",",,W","  128",",,W","   21",",,W"," 1043",",,X",,," 0007",",,W",,,"   68",",,W","   47",",,W","   90",",,W",,,,,,,"   50",",,X","   90",",,X",,,"    0",",,0",,,"   67",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,,,,,
"USW00013722","2009-10-12","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","   48",",,0,2400","    0",",,0,","    0",",,0,","  156",",,0","  117",",,0",,,,,"  111",",,W","10237",",,W","10081",",,W","  122",",,W","   23",",,W"," 1718",",,X",,," 1857",",,W",,,"   85",",,W","   70",",,W","   93",",,W",,,,,,,"  150",",,X","  340",",,X",,,"    0",",,0",,,"   45",",,X","   67",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,,,"    1",",,0",,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00013722","2009-10-13","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  250",",,0","  111",",,0",,,,,"  122",",,W","10203",",,W","10044",",,W","  139",",,W","   13",",,W"," 1302",",,X",,," 1333",",,W",,,"   76",",,W","   48",",,W","   97",",,W",,,,,,,"  320",",,X","  350",",,X",,,"    0",",,0",,,"   40",",,X","   67",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,
"USW00013722","2009-10-14","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","   36",",,0,2400","    0",",,0,","    0",",,0,","  161",",,0","   83",",,0",,,,,"   67",",,W","10203",",,W","10047",",,W","   89",",,W","   39",",,W"," 0240",",,X",,," 0242",",,W",,,"   78",",,W","   58",",,W","   90",",,W",,,,,,,"   40",",,X","   50",",,X",,,"    0",",,0",,,"   67",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,,,,,,,
"USW00013722","2009-10-15","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","   18",",,0,2400","    0",",,0,","    0",",,0,","  128",",,0","   72",",,0",,,,,"   83",",,W","10102",",,W"," 9953",",,W","   89",",,W","   16",",,W"," 0414",",,X",,," 0201",",,W",,,"   92",",,W","   83",",,W","  100",",,W",,,,,,,"   40",",,X","   30",",,X",,,"    0",",,0",,,"   45",",,X","   63",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,,,,,,,
