"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT12","WT12_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00024229","2018-01-12","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","   18",",,W,2400","    0",",,W","    0",",,Z","  122",",,W","   89",",,W",,,,,"   83",",,W","10278",",,W","10240",",,W","   94",",,W","   42",",,W",,,,,,,"   86",",,W","   74",",,W","   96",",,W","  109","H,,S",,,,,"  200",",,W","  190",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-01-13","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,W,2400","    0",",,W","    0",",,Z","  150",",,W","   50",",,W",,,,,"   72",",,W","10274",",,W","10234",",,W","   83",",,W","   11",",,W",,,,,,,"   88",",,W","   69",",,W","  100",",,W","  100","H,,S",,,,,"  320",",,W","  310",",,W",,,,,,,,,"   36",",,W","   40",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-01-14","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,W,2400","    0",",,W","    0",",,Z","  144",",,W","   39",",,W",,,,,"   44",",,W","10207",",,W","10166",",,W","   72",",,W","   51",",,W",,,,,,,"   70",",,W","   53",",,W","  100",",,W","   91","H,,S",,,,,"  100",",,W","  100",",,W",,,,,,,,,"  103",",,W","  125",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-01-15","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","   20",",,W,2400","    0",",,W","    0",",,Z","  139",",,W","   56",",,W",,,,,"   39",",,W","10159",",,W","10119",",,W","   72",",,W","   62",",,W",,,,,,,"   68",",,W","   51",",,W","   93",",,W","  103","H,,S",,,,,"  100",",,W","   80",",,W",,,,,,,,,"  157",",,W","  183",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-01-16","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","   10",",,W,2400","    0",",,W","    0",",,Z","  139",",,W","   56",",,W",,,,,"   56",",,W","10224",",,W","10186",",,W","   72",",,W","   46",",,W",,,,,,,"   85",",,W","   72",",,W","   93",",,W","   87","H,,S",,,,,"  120",",,W","  120",",,W",,,,,,,,,"   89",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-01-17","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","  132",",,W,2400","    0",",,W","    0",",,Z","  111",",,W","   72",",,W",,,,,"   56",",,W","10135",",,W","10091",",,W","   78",",,W","   57",",,W",,,,,,,"   79",",,W","   64",",,W","  100",",,W","   86","H,,S",,,,,"  110",",,W","  120",",,W",,,,,,,,,"   98",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-01-18","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","   43",",,W,2400","    0",",,W","    0",",,Z","  111",",,W","   50",",,W",,,,,"   56",",,W","10115",",,W","10075",",,W","   67",",,W","   43",",,W",,,,,,,"   85",",,W","   74",",,W","   96",",,W","   91","H,,S",,,,,"  170",",,W","  180",",,W",,,,,,,,,"  107",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-01-19","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    8",",,W,2400","    0",",,W","    0",",,Z","   94",",,W","   44",",,W",,,,,"   39",",,W","10152",",,W","10112",",,W","   56",",,W","   55",",,W",,,,,,,"   81",",,W","   71",",,W","   93",",,W","   66","H,,S",,,,,"  200",",,W","  210",",,W",,,,,,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-01-20","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    3",",,W,2400","    0",",,W","    0",",,Z","  100",",,W","   61",",,W",,,,,"   44",",,W","10193",",,W","10152",",,W","   61",",,W","   50",",,W",,,,,,,"   79",",,W","   71",",,W","   89",",,W","   74","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-01-21","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","   51",",,W,2400","    0",",,W","    0",",,Z","  106",",,W","   56",",,W",,,,,"   50",",,W","10156",",,W","10119",",,W","   67",",,W","   46",",,W",,,,,,,"   83",",,W","   63",",,W","   96",",,W","   80","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,"  125",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-01-22","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","   28",",,W,2400","    0",",,W","    0",",,Z","  100",",,W","   44",",,W",,,,,"   50",",,W","10251",",,W","10213",",,W","   61",",,W","   34",",,W",,,,,,,"   88",",,W","   77",",,W","   96",",,W","   72","H,,S",,,,,"  300",",,W","  280",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-01-23","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","  173",",,W,2400","    0",",,W","    0",",,Z","   94",",,W","   56",",,W",,,,,"   50",",,W","10156",",,W","10115",",,W","   56",",,W","   59",",,W",,," 2109",",,W",,,"   92",",,W","   79",",,W","  100",",,W","   61","H,,S",,,,,"  110",",,W","  110",",,W",,,,,,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-01-24","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","  157",",,W,2400","    0",",,W","    0",",,Z","  111",",,W","   56",",,W",,,,,"   56",",,W","10071",",,W","10030",",,W","   67",",,W","   49",",,W",,," 0054",",,W",,,"   89",",,W","   80",",,W","  100",",,W","   74","H,,S",,,,,"  190",",,W","  210",",,W",,,,,,,,,"  116",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-01-25","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","   84",",,W,2400","    0",",,W","    0",",,Z","   78",",,W","   33",",,W",,,,,"   33",",,W","10098",",,W","10058",",,W","   44",",,W","   57",",,W",,," 0859",",,W",,,"   85",",,W","   77",",,W","   93",",,W","   59","H,,S",,,,,"  200",",,W","  210",",,W",,,,,,,,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-01-26","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","   53",",,W,2400","    0",",,W","    0",",,Z","   89",",,W","   44",",,W",,,,,"   33",",,W","10207",",,W","10169",",,W","   50",",,W","   61",",,W",,," 1316",",,W",,,"   82",",,W","   68",",,W","   97",",,W","   62","H,,S",,,,,"  190",",,W","  200",",,W",,,,,,,,,"  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-01-27","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","   76",",,W,2400","    0",",,W","    0",",,Z","  117",",,W","   50",",,W",,,,,"   72",",,W","10220",",,W","10179",",,W","   83",",,W","   51",",,W",,," 1018",",,W",,,"   90",",,W","   74",",,W","  100",",,W","   78","H,,S",,,,,"  200",",,W","  210",",,W",,,,,,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-01-28","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0","T,,W,2400","    0",",,W","    0",",,Z","  139",",,W","   83",",,W",,,,,"   89",",,W","10274",",,W","10234",",,W","  100",",,W","   44",",,W",,," 2211",",,W",,,"   91",",,W","   80",",,W","  100",",,W","  101","H,,S",,,,,"  120",",,W","  120",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-01-29","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","   81",",,W,2400","    0",",,W","    0",",,Z","  117",",,W","   78",",,W",,,,,"   72",",,W","10196",",,W","10156",",,W","   83",",,W","   44",",,W",,," 1746",",,W",,,"   88",",,W","   77",",,W","   93",",,W","   93","H,,S",,,,,"  250",",,W","  200",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-01-30","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    3",",,W,2400","    0",",,W","    0",",,Z","  106",",,W","   50",",,W",,,,,"   44",",,W","10227",",,W","10190",",,W","   61",",,W","   25",",,W",,," 1341",",,W",,,"   78",",,W","   59",",,W","   93",",,W","   87","H,,S",,,,,"  240",",,W","  250",",,W",,,,,,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-01-31","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,W,2400","    0",",,W","    0",",,Z","   89",",,W","   39",",,W",,,,,"   44",",,W","10247",",,W","10207",",,W","   56",",,W","   17",",,W",,," 1153",",,W",,,"   85",",,W","   74",",,W","   97",",,W","   67","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,,,"   40",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-02-01","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","   25",",,W,2400","    0",",,W","    0",",,W","  106",",,W","   50",",,W",,,,,"   56",",,W","10230",",,W","10190",",,W","   67",",,W","   16",",,W",,," 1820",",,W",,,"   88",",,W","   79",",,W","  100",",,W","   69","H,,S",,,,,"  110",",,W","  120",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-02-02","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0","T,,W,2400","    0",",,W","    0",",,W","  150",",,W","   78",",,W",,,,,"   94",",,W","10257",",,W","10224",",,W","  106",",,W","   26",",,W",,," 1155",",,W",,,"   86",",,W","   78",",,W","   97",",,W","  108","H,,S",,,,,"  210",",,W","  220",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-02-03","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    5",",,W,2400","    0",",,W","    0",",,W","  144",",,W","   78",",,W",,,,,"   94",",,W","10278",",,W","10240",",,W","  100",",,W","   14",",,W",,," 1225",",,W",,,"   86",",,W","   72",",,W","  100",",,W","  110","H,,S",,,,,"  230",",,W","  220",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-02-04","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,W,2400","    0",",,W","    0",",,W","  156",",,W","   83",",,W",,,,,"   94",",,W","10237",",,W","10196",",,W","  111",",,W","   21",",,W",,," 1518",",,W",,,"   83",",,W","   67",",,W","   93",",,W","  124","H,,S",,,,,"  200",",,W","  210",",,W",,,,,,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-02-05","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,W,2400","    0",",,W","    0",",,W","  144",",,W","   61",",,W",,,,,"   67",",,W","10240",",,W","10200",",,W","   83",",,W","    9",",,W",,," 2111",",,W",,,"   82",",,W","   60",",,W","  100",",,W","  106","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"   27",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-02-06","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,W,2400","    0",",,W","    0",",,W","  111",",,W","   33",",,W",,,,,"   50",",,W","10281",",,W","10244",",,W","   67",",,W","    8",",,W",,," 0645",",,W",,,"   84",",,W","   66",",,W","   97",",,W","   80","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-02-07","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,W,2400","    0",",,W","    0",",,W","  150",",,W","   33",",,W",,,,,"   56",",,W","10291",",,W","10251",",,W","   72",",,W","    5",",,W",,," 2352",",,W",,,"   81",",,W","   51",",,W","   96",",,W","   84","H,,S",,,,,"  100",",,W","  100",",,W",,,,,,,,,"   31",",,W","   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-02-08","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,W,2400","    0",",,W","    0",",,W","  128",",,W","   39",",,W",,,,,"   67",",,W","10247",",,W","10207",",,W","   72",",,W","   21",",,W",,," 1514",",,W",,,"   89",",,W","   72",",,W","   97",",,W","   84","H,,S",,,,,"  290",",,W","  310",",,W",,,,,,,,,"   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-02-09","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0","T,,W,2400","    0",",,W","    0",",,W","  106",",,W","   39",",,W",,,,,"   28",",,W","10257",",,W","10213",",,W","   56",",,W","   13",",,W",,," 0120",",,W",,,"   72",",,W","   57",",,W","   89",",,W","   82","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-02-10","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,W,2400","    0",",,W","    0",",,W","  100",",,W","   17",",,W",,,,,"   22",",,W","10264",",,W","10224",",,W","   39",",,W","   17",",,W",,," 1325",",,W",,,"   79",",,W","   56",",,W","   97",",,W","   63","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-02-11","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,W,2400","    0",",,W","    0",",,W","   94",",,W","   22",",,W",,,,,"   11",",,W","10149",",,W","10108",",,W","   33",",,W","   22",",,W",,," 1631",",,W",,,"   74",",,W","   56",",,W","   89",",,W","   53","H,,S",,,,,"  300",",,W","  320",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-02-12","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,W,2400","    0",",,W","    0",",,W","   94",",,W","   -5",",,W",,,,,"  -61",",,W","10247",",,W","10207",",,W","   11",",,W","   32",",,W",,," 1334",",,W",,,"   50",",,W","   23",",,W","   79",",,W","   53","H,,S",,,,,"   90",",,W","   90",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-02-13","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0","T,,W,2400","    0",",,W","    0",",,W","  106",",,W","  -32",",,W",,,,,"  -39",",,W","10237",",,W","10196",",,W","    6",",,W","    8",",,W",,," 0101",",,W",,,"   62",",,W","   27",",,W","   92",",,W","   29","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"   36",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-02-14","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","   71",",,W,2400","    0","T,,W","    0",",,W","   89",",,W","   11",",,W",,,,,"   22",",,W","10210",",,W","10169",",,W","   39",",,W","   22",",,W",,," 1435",",,W",,,"   86",",,W","   68",",,W","   93",",,W","   54","H,,S",,,,,"  310",",,W","  300",",,W",,,,,,,,,"   72",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-02-15","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","   20",",,W,2400","    0",",,W","    0",",,W","  100",",,W","   33",",,W",,,,,"   33",",,W","10312",",,W","10271",",,W","   50",",,W","   17",",,W",,," 1433",",,W",,,"   81",",,W","   59",",,W","   97",",,W","   58","H,,S",,,,,"  250",",,W","  240",",,W",,,,,,,,,"   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-02-16","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","   20",",,W,2400","    0",",,W","    0",",,W","  106",",,W","   50",",,W",,,,,"   56",",,W","10264",",,W","10224",",,W","   67",",,W","   51",",,W",,," 2055",",,W",,,"   85",",,W","   74",",,W","   93",",,W","   72","H,,S",,,,,"  190",",,W","  200",",,W",,,,,,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-02-17","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","   20",",,W,2400","    0",",,W","    0",",,W","  128",",,W","   61",",,W",,,,,"   56",",,W","10125",",,W","10085",",,W","   72",",,W","   60",",,W",,," 1332",",,W",,,"   80",",,W","   61",",,W","   93",",,W","   92","H,,S",,,,,"  250",",,W","  230",",,W",,,,,,,,,"  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-02-18","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","   53",",,W,2400","    5",",,W","    0",",,W","   67",",,W","    0",",,W",,,,,"   11",",,W","10081",",,W","10041",",,W","   17",",,W","   47",",,W",,," 1034",",,W",,,"   89",",,W","   71",",,W","   96",",,W","   52","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-02-19","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0","T,,W,2400","    0","T,,W","    0","T,,W","   44",",,W","  -10",",,W",,,,,"  -39",",,W","10217",",,W","10179",",,W","   -6",",,W","   18",",,W",,," 0035",",,W",,,"   71",",,W","   46",",,W","   88",",,W","   14","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-02-20","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","   76",",,W,2400","  107",",,W","    0",",,W","   11",",,W","  -10",",,W",,,,,"  -11",",,W","10227",",,W","10183",",,W","   -6",",,W","   41",",,W",,," 1642",",,W",,,"   90",",,W","   79",",,W","  100",",,W","    3","H,,S",,,,,"  110",",,W","  110",",,W",,,,,,,,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-02-21","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    5",",,W,2400","   13",",,W","   80",",,W","   28",",,W","  -49",",,W",,,,,"  -28",",,W","10254",",,W","10213",",,W","  -11",",,W","   18",",,W",,," 2217",",,W",,,"   80",",,W","   62",",,W","   96",",,W","   -2","H,,S",,,,,"  100",",,W","  120",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-02-22","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","   18",",,W,2400","   43",",,W","   80",",,W","   44",",,W","  -21",",,W",,,,,"  -22",",,W","10254",",,W","10200",",,W","    0",",,W","   26",",,W",,," 1001",",,W",,,"   78",",,W","   60",",,W","  100",",,W","   12","H,,S",,,,,"  100",",,W","  110",",,W",,,,,,,,,"   67",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-02-23","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0","T,,W,2400","    0","T,,W","    0",",,W","   39",",,W","  -43",",,W",,,,,"  -39",",,W","10301",",,W","10257",",,W","  -11",",,W","   44",",,W",,," 2313",",,W",,,"   71",",,W","   62",",,W","   84",",,W","   -2","H,,S",,,,,"  200",",,W","  220",",,W",,,,,,,,,"  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-02-24","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    8",",,W,2400","    0",",,W","    0",",,W","  100",",,W","   28",",,W",,,,,"   17",",,W","10217",",,W","10169",",,W","   39",",,W","   49",",,W",,," 0100",",,W",,,"   75",",,W","   56",",,W","   89",",,W","   47","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-02-25","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","   46",",,W,2400","    0",",,W","    0",",,W","   78",",,W","   11",",,W",,,,,"   28",",,W","10159",",,W","10125",",,W","   44",",,W","   51",",,W",,," 0631",",,W",,,"   85",",,W","   76",",,W","   97",",,W","   65","H,,S",,,,,"  200",",,W","  210",",,W",,,,,,,,,"  107",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-02-26","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0","T,,W,2400","    0",",,W","    0",",,W","   72",",,W","    0",",,W",,,,,"   11",",,W","10224",",,W","10186",",,W","   22",",,W","   12",",,W",,," 2156",",,W",,,"   85",",,W","   65",",,W","  100",",,W","   29","H,,S",,,,,"  100",",,W","  110",",,W",,,,,,,,,"   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-02-27","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    5",",,W,2400","    0","T,,W","    0",",,W","   78",",,W","   11",",,W",,,,,"   17",",,W","10227",",,W","10186",",,W","   33",",,W","   37",",,W",,," 1146",",,W",,,"   80",",,W","   63",",,W","   92",",,W","   40","H,,S",,,,,"  200",",,W","  190",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","2018-02-28","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","   99",",,W,2400","    0",",,W","    0",",,W","   78",",,W","   50",",,W",,,,,"   44",",,W","10098",",,W","10051",",,W","   56",",,W","   49",",,W",,," 2255",",,W",,,"   92",",,W","   85",",,W","   96",",,W","   59","H,,S",,,,,"  190",",,W","  180",",,W",,,,,,,,,"   98",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
