"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV07","WV07_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00014922","2011-09-08","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,X,2400","    0",",,X,","    0",",,X,","  300",",,X","  139",",,X",,,,,"  133",",,W","10230",",,W"," 9919",",,W","  167",",,W","   26",",,W"," 1452",",,X",,," 1505",",,W",,,"   60",",,W","   33",",,W","   86",",,W",,,,,,,"   10",",,X","   30",",,X",,,,,,,,,"   72",",,X","  130",",,X",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","2011-09-09","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,X,2400","    0",",,X,","    0",",,X,","  322",",,X","  172",",,X",,,,,"  139",",,W","10173",",,W"," 9865",",,W","  178",",,W","   28",",,W"," 1644",",,X",,," 1608",",,W",,,"   55",",,W","   30",",,W","   90",",,W",,,,,,,"   20",",,X","   20",",,X",,,,,,,,,"   72",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","2011-09-10","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,X,2400","    0",",,X,","    0",",,X,","  317",",,X","  172",",,X",,,,,"  144",",,W","10166",",,W"," 9865",",,W","  183",",,W","   15",",,W"," 1409",",,X",,," 1433",",,W",,,"   57",",,W","   29",",,W","   84",",,W",,,,,,,"   20",",,X","   30",",,X",,,,,,,,,"   54",",,X","  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","2011-09-11","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,X,2400","    0",",,X,","    0",",,X,","  317",",,X","  183",",,X",,,,,"  139",",,W","10142",",,W"," 9837",",,W","  183",",,W","   24",",,W"," 1344",",,X",,," 1513",",,W",,,"   53",",,W","   28",",,W","   84",",,W",,,,,,,"  280",",,X","  270",",,X",,,,,,,,,"   76",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","2011-09-12","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,X,2400","    0",",,X,","    0",",,X,","  322",",,X","  161",",,X",,,,,"  122",",,W","10088",",,W"," 9787",",,W","  167",",,W","   57",",,W"," 1947",",,X",,," 1827",",,W",,,"   49",",,W","   30",",,W","   71",",,W",,,,,,,"  320",",,X","  320",",,X",,,,,,,,,"  134",",,X","  174",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","2011-09-13","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,X,2400","    0",",,X,","    0",",,X,","  211",",,X","  122",",,X",,,,,"   50",",,W","10159",",,W"," 9865",",,W","  111",",,W","   45",",,W"," 2241",",,X",,," 2312",",,W",,,"   47",",,W","   33",",,W","   67",",,W",,,,,,,"  340",",,X","  350",",,X",,,,,,,,,"  107",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","2011-09-14","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,X,2400","    0",",,X,","    0",",,X,","  156",",,X","   50",",,X",,,,,"   -6",",,W","10247",",,W"," 9949",",,W","   56",",,W","   54",",,W"," 1719",",,X",,," 1427",",,W",,,"   48",",,W","   28",",,W","   68",",,W",,,,,,,"  340",",,X","  350",",,X",,,,,,,,,"   98",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","2011-09-15","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,X,2400","    0",",,X,","    0",",,X,","  144",",,X","   22",",,X",,,,,"  -17",",,W","10291",",,W"," 9980",",,W","   50",",,W","   15",",,W"," 1435",",,X",,," 1405",",,W",,,"   50",",,W","   24",",,W","   89",",,W",,,,,,,"  140",",,X","  140",",,X",,,,,,,,,"   40",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","2011-09-16","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,X,2400","    0",",,X,","    0",",,X,","  156",",,X","   89",",,X",,,,,"   17",",,W","10257",",,W"," 9942",",,W","   67",",,W","   39",",,W"," 1311",",,X",,," 1517",",,W",,,"   52",",,W","   39",",,W","   74",",,W",,,,,,,"  160",",,X","  180",",,X",,,,,,,,,"   80",",,X","  107",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","2011-09-17","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0","T,,X,2400","    0",",,X,","    0",",,X,","  194",",,X","   94",",,X",,,,,"   56",",,W","10220",",,W"," 9909",",,W","  100",",,W","   51",",,W"," 2231",",,X",,," 2230",",,W",,,"   58",",,W","   39",",,W","   78",",,W",,,,,,,"  170",",,X","  170",",,X",,,,,,,,,"  112",",,X","  134",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","2011-09-18","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","   51",",,X,2400","    0",",,X,","    0",",,X,","  161",",,X","  117",",,X",,,,,"  117",",,W","10159",",,W"," 9848",",,W","  128",",,W","   30",",,W"," 0932",",,X",,," 0935",",,W",,,"   87",",,W","   67",",,W","   93",",,W",,,,,,,"  130",",,X","  140",",,X",,,,,,,,,"   58",",,X","   67",",,X",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","2011-09-19","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,X,2400","    0",",,X,","    0",",,X,","  239",",,X","  106",",,X",,,,,"   83",",,W","10156",",,W"," 9848",",,W","  122",",,W","   18",",,W"," 1434",",,X",,," 1433",",,W",,,"   63",",,W","   30",",,W","   97",",,W",,,,,,,"  290",",,X","  280",",,X",,,,,,,,,"   63",",,X","   80",",,X",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","2011-09-20","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","   10",",,X,2400","    0",",,X,","    0",",,X,","  228",",,X","  128",",,X",,,,,"   83",",,W","10075",",,W"," 9766",",,W","  122",",,W","   65",",,W"," 1722",",,X",,," 1801",",,W",,,"   56",",,W","   37",",,W","   97",",,W",,,,,,,"  240",",,X","  230",",,X",,,,,,,,,"  130",",,X","  174",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","2011-09-21","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","   13",",,X,2400","    0",",,X,","    0",",,X,","  161",",,X","   94",",,X",,,,,"   83",",,W","10115",",,W"," 9821",",,W","  106",",,W","   68",",,W"," 1306",",,X",,," 1305",",,W",,,"   77",",,W","   58",",,W","   90",",,W",,,,,,,"  270",",,X","  280",",,X",,,,,,,,,"  112",",,X","  148",",,X",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","2011-09-22","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0","T,,X,2400","    0",",,X,","    0",",,X,","  139",",,X","   78",",,X",,,,,"   44",",,W","10203",",,W"," 9902",",,W","   72",",,W","   28",",,W"," 0150",",,X",,," 1719",",,W",,,"   67",",,W","   53",",,W","   89",",,W",,,,,,,"  360",",,X","   10",",,X",,,,,,,,,"   67",",,X","   94",",,X",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","2011-09-23","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,X,2400","    0",",,X,","    0",",,X,","  156",",,X","   83",",,X",,,,,"   50",",,W","10207",",,W"," 9892",",,W","   83",",,W","   12",",,W"," 1754",",,X",,," 1844",",,W",,,"   66",",,W","   51",",,W","   83",",,W",,,,,,,"   50",",,X","   30",",,X",,,,,,,,,"   54",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","2011-09-24","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,X,2400","    0",",,X,","    0",",,X,","  167",",,X","   50",",,X",,,,,"   56",",,W","10183",",,W"," 9871",",,W","   83",",,W","   17",",,W"," 1401",",,X",,," 1410",",,W",,,"   74",",,W","   51",",,W","   92",",,W",,,,,,,"   90",",,X","  100",",,X",,,,,,,,,"   63",",,X","   80",",,X",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","2011-09-25","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0","T,,X,2400","    0",",,X,","    0",",,X,","  194",",,X","   72",",,X",,,,,"   78",",,W","10156",",,W"," 9848",",,W","  106",",,W","   28",",,W"," 1811",",,X",,," 1811",",,W",,,"   69",",,W","   43",",,W","   90",",,W",,,,,,,"   30",",,X","   30",",,X",,,,,,,,,"   80",",,X","  125",",,X",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","2011-09-26","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0","T,,X,2400","    0",",,X,","    0",",,X,","  211",",,X","  117",",,X",,,,,"  100",",,W","10115",",,W"," 9804",",,W","  128",",,W","   57",",,W"," 1648",",,X",,," 1649",",,W",,,"   68",",,W","   49",",,W","   87",",,W",,,,,,,"   20",",,X","   30",",,X",,,,,,,,,"  103",",,X","  143",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","2011-09-27","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","   13",",,X,2400","    0",",,X,","    0",",,X,","  194",",,X","  144",",,X",,,,,"  128",",,W","10122",",,W"," 9821",",,W","  144",",,W","   20",",,W"," 0119",",,X",,," 0119",",,W",,,"   79",",,W","   72",",,W","   86",",,W",,,,,,,"   20",",,X","   30",",,X",,,,,,,,,"   76",",,X","   94",",,X",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","2011-09-28","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,X,2400","    0",",,X,","    0",",,X,","  272",",,X","  133",",,X",,,,,"  117",",,W","10091",",,W"," 9787",",,W","  150",",,W","   11",",,W"," 1250",",,X",,," 1236",",,W",,,"   64",",,W","   35",",,W","   93",",,W",,,,,,,"  270",",,X","   20",",,X",,,,,,,,,"   40",",,X","   63",",,X",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","2011-09-29","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0","T,,X,2400","    0",",,X,","    0",",,X,","  189",",,X","  128",",,X",,,,,"   67",",,W","10115",",,W"," 9827",",,W","  117",",,W","   83",",,W"," 1414",",,X",,," 1409",",,W",,,"   53",",,W","   38",",,W","   86",",,W",,,,,,,"  320",",,X","  310",",,X",,,,,,,,,"  165",",,X","  237",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","2011-09-30","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,X,2400","    0",",,X,","    0",",,X,","  178",",,X","   67",",,X",,,,,"   28",",,W","10224",",,W"," 9929",",,W","   83",",,W","   46",",,W"," 1159",",,X",,," 0820",",,W",,,"   54",",,W","   29",",,W","   83",",,W",,,,,,,"  350",",,X","  350",",,X",,,,,,,,,"   76",",,X","  116",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","2011-10-01","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,X,2400","    0",",,X,","    0",",,X,","  178",",,X","   33",",,X",,,,,"    0",",,W","10261",",,W"," 9946",",,W","   61",",,W","   28",",,W",,,,,,,,,"   52",",,W","   27",",,W","   82",",,W",,,,,,,"  140",",,X","  150",",,X",,,,,,,,,"   58",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","2011-10-02","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,X,2400","    0",",,X,","    0",",,X,","  267",",,X","   61",",,X",,,,,"   33",",,W","10220",",,W"," 9909",",,W","   94",",,W","   22",",,W",,,,,,,,,"   45",",,W","   22",",,W","   71",",,W",,,,,,,"  220",",,X","  210",",,X",,,,,,,,,"   58",",,X","   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","2011-10-03","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,X,2400","    0",",,X,","    0",",,X,","  283",",,X","  100",",,X",,,,,"   50",",,W","10217",",,W"," 9912",",,W","  117",",,W","   27",",,W",,,,,,,,,"   45",",,W","   19",",,W","   69",",,W",,,,,,,"  150",",,X","  150",",,X",,,,,,,,,"   63",",,X","   80",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","2011-10-04","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,X,2400","    0",",,X,","    0",",,X,","  294",",,X","  111",",,X",,,,,"   33",",,W","10196",",,W"," 9892",",,W","  117",",,W","   39",",,W",,,,,,,,,"   37",",,W","   17",",,W","   67",",,W",,,,,,,"  160",",,X","  140",",,X",,,,,,,,,"   76",",,X","  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","2011-10-05","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,X,2400","    0",",,X,","    0",",,X,","  311",",,X","  167",",,X",,,,,"   67",",,W","10176",",,W"," 9871",",,W","  139",",,W","   37",",,W",,,,,,,,,"   37",",,W","   21",",,W","   50",",,W",,,,,,,"  170",",,X","  160",",,X",,,,,,,,,"   76",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","2011-10-06","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,X,2400","    0",",,X,","    0",",,X,","  283",",,X","  139",",,X",,,,,"   67",",,W","10173",",,W"," 9865",",,W","  133",",,W","   51",",,W",,,,,,,,,"   42",",,W","   21",",,W","   62",",,W",,,,,,,"  160",",,X","  150",",,X",,,,,,,,,"  103",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","2011-10-07","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,X,2400","    0",",,X,","    0",",,X,","  294",",,X","  183",",,X",,,,,"  117",",,W","10129",",,W"," 9827",",,W","  167",",,W","   79",",,W",,,,,,,,,"   47",",,W","   38",",,W","   59",",,W",,,,,,,"  170",",,X","  170",",,X",,,,,,,,,"  156",",,X","  192",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","2011-10-08","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0","T,,X,2400","    0",",,X,","    0",",,X,","  283",",,X","  217",",,X",,,,,"  122",",,W","10169",",,W"," 9875",",,W","  172",",,W","   43",",,W",,,,,,,,,"   47",",,W","   37",",,W","   62",",,W",,,,,,,"  190",",,X","  210",",,X",,,,,,,,,"   94",",,X","  130",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","2011-10-09","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,X,2400","    0",",,X,","    0",",,X,","  283",",,X","  178",",,X",,,,,"  106",",,W","10207",",,W"," 9905",",,W","  156",",,W","   34",",,W",,,,,,,,,"   47",",,W","   26",",,W","   61",",,W",,,,,,,"  160",",,X","  160",",,X",,,,,,,,,"   89",",,X","  107",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","2011-10-10","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","   30",",,X,2400","    0",",,X,","    0",",,X,","  244",",,X","  139",",,X",,,,,"  106",",,W","10156",",,W"," 9848",",,W","  144",",,W","   43",",,W",,,,,,,,,"   63",",,W","   34",",,W","   93",",,W",,,,,,,"  210",",,X","  210",",,X",,,,,,,,,"   94",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","2011-10-11","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    5",",,X,2400","    0",",,X,","    0",",,X,","  244",",,X","  122",",,X",,,,,"  111",",,W","10112",",,W"," 9804",",,W","  144",",,W","   33",",,W",,,,,,,,,"   66",",,W","   41",",,W","   93",",,W",,,,,,,"  170",",,X","  170",",,X",,,,,,,,,"   72",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","2011-10-12","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","  137",",,X,2400","    0",",,X,","    0",",,X,","  206",",,X","  139",",,X",,,,,"  133",",,W","10064",",,W"," 9760",",,W","  144",",,W","   23",",,W",,,,,,,,,"   84",",,W","   65",",,W","   97",",,W",,,,,,,"  200",",,X","  190",",,X",,,,,,,,,"  112",",,X","  165",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","2011-10-13","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0","T,,X,2400","    0",",,X,","    0",",,X,","  156",",,X","   89",",,X",,,,,"   78",",,W","10037",",,W"," 9732",",,W","  106",",,W","   41",",,W",,,,,,,,,"   74",",,W","   56",",,W","   96",",,W",,,,,,,"  270",",,X","  290",",,X",,,,,,,,,"   94",",,X","  116",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","2011-10-14","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,X,2400","    0",",,X,","    0",",,X,","  139",",,X","   89",",,X",,,,,"   39",",,W","10064",",,W"," 9766",",,W","   78",",,W","   72",",,W",,,,,,,,,"   63",",,W","   46",",,W","   93",",,W",,,,,,,"  280",",,X","  270",",,X",,,,,,,,,"  130",",,X","  174",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","2011-10-15","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0","T,,X,2400","    0",",,X,","    0",",,X,","  156",",,X","   61",",,X",,,,,"   28",",,W","10102",",,W"," 9800",",,W","   72",",,W","   58",",,W",,,,,,,,,"   57",",,W","   38",",,W","   82",",,W",,,,,,,"  270",",,X","  280",",,X",,,,,,,,,"  103",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","2011-10-16","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,X,2400","    0",",,X,","    0",",,X,","  150",",,X","   72",",,X",,,,,"    6",",,W","10105",",,W"," 9800",",,W","   61",",,W","   72",",,W",,,,,,,,,"   53",",,W","   32",",,W","   77",",,W",,,,,,,"  280",",,X","  290",",,X",,,,,,,,,"  134",",,X","  161",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","2011-10-17","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,X,2400","    0",",,X,","    0",",,X,","  144",",,X","   50",",,X",,,,,"  -17",",,W","10112",",,W"," 9804",",,W","   44",",,W","   60",",,W",,,,,,,,,"   48",",,W","   28",",,W","   70",",,W",,,,,,,"  280",",,X","  270",",,X",,,,,,,,,"  116",",,X","  148",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","2011-10-18","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0","T,,X,2400","    0",",,X,","    0",",,X,","   83",",,X","   56",",,X",,,,,"    0",",,W","10156",",,W"," 9854",",,W","   39",",,W","   55",",,W",,,,,,,,,"   62",",,W","   56",",,W","   80",",,W",,,,,,,"  310",",,X","  340",",,X",,,,,,,,,"   89",",,X","  112",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","2011-10-19","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,X,2400","    0",",,X,","    0",",,X,","   94",",,X","   39",",,X",,,,,"  -11",",,W","10186",",,W"," 9875",",,W","   28",",,W","   50",",,W",,,,,,,,,"   63",",,W","   46",",,W","   76",",,W",,,,,,,"   20",",,X","   10",",,X",,,,,,,,,"   76",",,X","  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","2011-10-20","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,X,2400","    0",",,X,","    0",",,X,","  128",",,X","   17",",,X",,,,,"  -11",",,W","10152",",,W"," 9844",",,W","   33",",,W","   45",",,W",,,,,,,,,"   61",",,W","   35",",,W","   82",",,W",,,,,,,"  340",",,X","  360",",,X",,,,,,,,,"   89",",,X","  134",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","2011-10-21","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,X,2400","    0",",,X,","    0",",,X,","  161",",,X","    0",",,X",,,,,"    0",",,W","10166",",,W"," 9854",",,W","   44",",,W","   21",",,W",,,,,,,,,"   59",",,W","   32",",,W","   82",",,W",,,,,,,"  240",",,X","  250",",,X",,,,,,,,,"   54",",,X","   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","2011-10-22","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,X,2400","    0",",,X,","    0",",,X,","  161",",,X","   44",",,X",,,,,"   11",",,W","10179",",,W"," 9871",",,W","   61",",,W","   20",",,W",,,,,,,,,"   57",",,W","   35",",,W","   82",",,W",,,,,,,"  310",",,X","   10",",,X",,,,,,,,,"   45",",,X","   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
